epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,11.2776,1.91387,89.9799,0.70946,1.31985,0.03996,25.0268,0.9699,0.97222,0.99263,0.60153,0,0,0,0,1.74888,87.6793,0.67533,0.49391,0.05783,0,0.00034,0.00034,0.00034
2,17.4951,1.50833,70.7047,0.73934,0.58832,0.03039,14.2188,0.86655,0.91667,0.96091,0.52318,0,0,0,0,2.02028,68.3866,0.59198,0.5352,0.06931,0,0.000698614,0.000698614,0.000698614
3,23.689,1.80691,64.7631,0.65133,0.76401,0.03777,10.3508,0.9483,0.86111,0.96878,0.41216,0,0,0,0,2.19793,56.0604,0.34618,0.71452,0.07791,0,0.0010558,0.0010558,0.0010558
4,29.826,1.75638,62.8863,0.6151,0.85995,0.0365,9.10558,0.88661,0.83333,0.95041,0.53533,0,0,0,0,1.58525,66.5509,0.23621,0.61414,0.05096,0,0.00141157,0.00141157,0.00141157
5,35.9531,1.86736,58.8282,0.59244,0.84531,0.0382,7.92782,0.81313,0.96703,0.95434,0.51356,0,0,0,0,1.68262,68.8217,0.21993,0.56092,0.05539,0,0.0017659,0.0017659,0.0017659
6,42.0724,1.86981,59.0575,0.57239,0.84544,0.03857,7.93326,0.1219,0.25,0.0592,0.00864,0,0,0,0,4.06032,74.8677,0.23601,2.52169,0.19497,0,0.0019802,0.0019802,0.0019802
7,48.1663,1.75149,58.0091,0.54911,0.75695,0.0358,7.63541,0.51899,0.75,0.66315,0.22088,0,0,0,0,2.48582,76.7379,0.17827,1.3128,0.08812,0,0.00197624,0.00197624,0.00197624
8,54.2926,1.80535,56.42,0.55896,0.73919,0.03655,7.18745,0.24995,0.36111,0.13701,0.0276,0,0,0,0,4.06032,72.7,0.32021,2.10762,0.21292,0,0.00197228,0.00197228,0.00197228
9,60.3927,1.70655,55.3207,0.53037,0.73172,0.03405,6.78569,0.88763,0.91667,0.91066,0.30085,0,0,0,0,2.43627,71.8784,0.26352,1.37506,0.08881,0,0.00196832,0.00196832,0.00196832
10,66.5304,1.77996,51.6134,0.52609,0.73264,0.03663,6.3542,0.91111,0.97222,0.98259,0.39178,0,0,0,0,2.04747,67.0991,0.27173,0.8324,0.07242,0,0.00196436,0.00196436,0.00196436
11,72.6445,1.80428,50.1081,0.51406,0.70758,0.03835,6.21479,0.13339,0.16667,0.07794,0.01059,0.11673,0.11111,0.05518,0.0058,3.74046,59.2262,0.48696,1.76161,0.12348,0,0.0019604,0.0019604,0.0019604
12,78.7763,1.71538,50.4721,0.49119,0.69458,0.03627,6.3685,0.94018,0.94444,0.90974,0.33738,0.35781,0.33333,0.16871,0.0214,2.86998,41.1711,0.22819,0.79442,0.11653,0,0.00195644,0.00195644,0.00195644
13,84.9161,1.79655,51.7659,0.49358,0.71053,0.03758,6.21444,1,0.99515,0.995,0.52217,0.14363,0.13889,0.02425,0.00258,1.83215,47.7043,0.21794,0.83591,0.06163,0,0.00195248,0.00195248,0.00195248
14,91.0441,1.78117,46.9084,0.47034,0.67428,0.03914,5.61063,0.34216,0.25,0.18546,0.03362,0.07208,0.02778,0.00554,0.0007,4.16205,54.9561,0.21594,1.28727,0.22357,0,0.00194852,0.00194852,0.00194852
15,97.1564,1.76367,45.0875,0.47531,0.67116,0.03602,5.18053,0.99503,1,0.995,0.60553,0.05542,0.05556,0.01056,0.0012,1.71572,47.7143,0.25036,0.49277,0.05653,0,0.00194456,0.00194456,0.00194456
16,103.326,1.69132,44.6098,0.44626,0.70178,0.03418,5.00956,0.99007,0.97222,0.98741,0.44478,0.05117,0.05556,0.00723,0.00072,2.13172,51.9391,0.25749,0.87193,0.07646,0,0.0019406,0.0019406,0.0019406
17,109.428,1.73668,42.8123,0.44589,0.65057,0.03545,4.65623,0.98219,0.91667,0.97781,0.52377,0.30503,0.25,0.10735,0.01169,1.67797,40.3114,0.24236,0.80982,0.05327,0,0.00193664,0.00193664,0.00193664
18,115.611,1.773,44.3952,0.45684,0.73781,0.0373,5.26259,0.99455,0.94444,0.97469,0.57651,0.90631,0.86111,0.86787,0.27994,1.54426,26.2662,0.24386,0.53753,0.04964,0,0.00193268,0.00193268,0.00193268
19,121.738,1.64972,40.4224,0.45458,0.66577,0.0333,4.31948,0.97117,0.93606,0.96555,0.55141,0.86566,0.86111,0.90167,0.23568,1.32415,27.6869,0.22228,0.43783,0.03973,0,0.00192872,0.00192872,0.00192872
20,127.882,1.58937,39.7819,0.43995,0.60164,0.03202,4.23948,0.89912,1,0.98588,0.635,0.87377,0.97222,0.9476,0.3976,1.52289,22.0733,0.2359,0.57333,0.05015,0,0.00192476,0.00192476,0.00192476
21,134.027,1.70795,40.1454,0.43954,0.62713,0.03531,4.3861,0.90557,0.97222,0.98306,0.54271,0.93929,0.85963,0.90199,0.28734,1.35771,26.4888,0.35009,0.49681,0.04557,0,0.0019208,0.0019208,0.0019208
22,140.152,1.568,38.9983,0.44563,0.65556,0.03262,4.32602,0.91064,0.91667,0.9487,0.42791,0.65875,0.66667,0.65204,0.16268,2.08739,29.333,0.28486,0.54789,0.07159,0,0.00191684,0.00191684,0.00191684
23,146.268,1.52741,36.9941,0.43211,0.61065,0.02987,3.8261,0.93712,0.97222,0.98065,0.62522,0.88172,0.91667,0.91231,0.35049,1.48294,25.1081,0.26272,0.52664,0.04748,0,0.00191288,0.00191288,0.00191288
24,152.406,1.52617,37.2789,0.43697,0.60112,0.03112,4.12297,0.93559,1,0.9886,0.63447,0.93559,1,0.9886,0.35605,1.36906,22.3947,0.22578,0.40757,0.04162,0,0.00190892,0.00190892,0.00190892
25,158.499,1.59394,37.6143,0.42525,0.62501,0.03239,4.0062,0.99717,0.97222,0.99346,0.65734,0.99717,0.97222,0.99346,0.38519,1.16365,22.7168,0.26134,0.46988,0.03745,0,0.00190496,0.00190496,0.00190496
26,164.71,1.53753,38.4657,0.42503,0.6078,0.03121,3.93577,0.94748,1,0.99365,0.49586,0.84188,0.88889,0.87686,0.22435,2.01283,28.0833,0.29692,0.51096,0.06904,0,0.001901,0.001901,0.001901
27,170.833,1.51293,37.6319,0.42009,0.61316,0.02911,3.74878,0.97029,1,0.99446,0.75995,0.91639,0.94444,0.94875,0.44745,1.04819,21.1084,0.26953,0.31993,0.03271,0,0.00189704,0.00189704,0.00189704
28,176.977,1.47329,34.5782,0.4023,0.57793,0.03031,3.66174,0.97288,0.99664,0.99365,0.6272,0.97288,0.99664,0.99365,0.39844,1.52931,22.6198,0.26163,0.37356,0.04613,0,0.00189308,0.00189308,0.00189308
29,183.084,1.43977,35.6981,0.4184,0.56457,0.02847,3.70381,1,0.99644,0.995,0.6561,0.94426,0.94113,0.94334,0.33562,1.38549,25.643,0.22387,0.33666,0.04448,0,0.00188912,0.00188912,0.00188912
30,189.208,1.47905,36.705,0.40012,0.57286,0.02953,3.90448,0.96688,1,0.99446,0.65055,0.96688,1,0.99446,0.44545,1.27402,20.9857,0.19438,0.34029,0.03965,0,0.00188516,0.00188516,0.00188516
31,195.308,1.50851,34.6073,0.39536,0.55909,0.03013,3.54739,0.9716,1,0.99365,0.65956,0.89021,0.91667,0.90858,0.2176,1.17962,28.5389,0.23583,0.39391,0.03614,0,0.0018812,0.0018812,0.0018812
32,201.434,1.48554,36.037,0.41254,0.57716,0.03094,3.98691,0.97085,1,0.98986,0.66213,0.97085,1,0.98986,0.4115,1.33341,21.3998,0.25167,0.32555,0.04323,0,0.00187724,0.00187724,0.00187724
33,207.551,1.52097,37.4898,0.4055,0.55025,0.03013,3.83556,0.98943,1,0.995,0.69372,0.74102,0.75,0.60355,0.12745,1.01697,31.8597,0.3034,0.26278,0.02994,0,0.00187328,0.00187328,0.00187328
34,213.682,1.42061,34.2884,0.39818,0.58182,0.02904,3.53584,0.97085,1,0.99446,0.77279,0.97085,1,0.99446,0.51995,0.84149,18.2118,0.24952,0.24876,0.02572,0,0.00186932,0.00186932,0.00186932
35,219.806,1.36799,34.2463,0.38278,0.52328,0.02704,3.64458,0.96951,1,0.99446,0.71148,0.96951,1,0.99446,0.49135,1.24777,18.314,0.2234,0.32606,0.03938,0,0.00186536,0.00186536,0.00186536
