epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,103.759,2.28236,11.7027,0.70196,1.92244,0.04544,27.1611,0.95513,0.4,0.70915,0.27458,0,0,0,0,2.18172,11.8865,0.69561,1.6546,0.05805,0,8e-05,8e-05,8e-05
2,228.971,1.70929,11.6114,0.70576,0.84795,0.0329,22.7613,0.99194,1,0.995,0.62817,0,0,0,0,1.49347,11.8813,0.6951,0.52249,0.04387,0,0.000178218,0.000178218,0.000178218
3,346.566,1.43294,11.3503,0.69493,0.71567,0.02866,18.9318,0.99417,1,0.995,0.69133,0,0,0,0,1.10372,11.5309,0.66488,0.27136,0.02853,0,0.000274456,0.000274456,0.000274456
4,459.22,1.25399,10.8521,0.66574,0.58178,0.02366,13.5947,0.99403,1,0.995,0.78935,0,0,0,0,0.91118,11.2817,0.61057,0.24958,0.02265,0,0.000368714,0.000368714,0.000368714
5,569.735,1.20225,10.4929,0.64377,0.538,0.02364,12.0174,0.9933,1,0.995,0.59354,0,0,0,0,1.56253,10.7434,0.51729,0.48504,0.05035,0,0.000460992,0.000460992,0.000460992
6,673.262,1.29574,10.0897,0.61106,0.59671,0.02638,10.3252,0.99187,1,0.995,0.53604,0,0,0,0,1.86602,10.5351,0.44566,0.60615,0.05816,0,0.00055129,0.00055129,0.00055129
7,778.264,1.32297,9.45528,0.55583,0.60798,0.02773,8.91028,0.99135,1,0.995,0.68912,0,0,0,0,1.14751,9.23741,0.33856,0.32632,0.03079,0,0.000639608,0.000639608,0.000639608
8,898.362,1.17568,9.57237,0.5127,0.45541,0.02322,8.13968,0.98735,1,0.995,0.79746,0,0,0,0,0.80693,8.54368,0.30039,0.26999,0.01938,0,0.000725946,0.000725946,0.000725946
9,1015.66,1.38903,9.89433,0.53121,0.5791,0.02741,8.60538,1,0.99551,0.995,0.7482,0,0,0,0,1.04936,8.69755,0.26306,0.34889,0.02529,0,0.000810304,0.000810304,0.000810304
10,1150.49,1.28159,9.60818,0.49785,0.51157,0.02628,8.07157,0.98554,1,0.995,0.63542,0,0,0,0,1.43147,7.39284,0.2533,0.49609,0.0404,0,0.000892682,0.000892682,0.000892682
11,1265.48,1.25007,9.41554,0.50433,0.61549,0.02394,7.82719,1,0.97715,0.995,0.61285,0,0,0,0,1.45829,9.07169,0.25283,0.4468,0.03498,0,0.00097308,0.00097308,0.00097308
12,1372.55,1.40914,9.26866,0.46865,0.56774,0.02713,7.71835,0.99464,1,0.995,0.82406,0,0,0,0,0.78838,8.43939,0.23062,0.21749,0.01982,0,0.0010515,0.0010515,0.0010515
13,1478.64,1.23297,8.95312,0.45351,0.55212,0.02377,7.48656,0.99335,1,0.995,0.7943,0,0,0,0,0.88183,9.15517,0.22122,0.24681,0.02284,0,0.00112794,0.00112794,0.00112794
14,1584.34,1.2391,9.56083,0.44652,0.53379,0.0239,7.72774,0.99456,1,0.995,0.79067,0,0,0,0,0.85839,9.19051,0.23172,0.2269,0.02153,0,0.00120239,0.00120239,0.00120239
