epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,204.975,0.73652,49.1456,0.38822,0.48002,1.11666,0.99812,1,0.995,0.85238,0.76847,0.71053,0.64224,0.18405,0.59186,33.3492,0.3186,0.44569,1.06143,0.0011684,0.0011684,0.0011684
44,209.593,0.71195,48.8055,0.39123,0.47656,1.12413,0.99818,1,0.995,0.84346,0.73453,0.68421,0.5673,0.16385,0.62228,33.3349,0.31181,0.37511,1.11051,0.0011486,0.0011486,0.0011486
45,214.222,0.72299,49.838,0.37763,0.47477,1.1064,0.99759,1,0.995,0.82562,0.73951,0.71053,0.61457,0.1754,0.70845,32.5259,0.29925,0.4076,1.09357,0.0011288,0.0011288,0.0011288
46,218.822,0.78551,50.4123,0.38372,0.51381,1.17896,0.99725,1,0.995,0.77435,0.75241,0.73684,0.60938,0.14619,0.74215,34.4406,0.29043,0.41774,1.13322,0.001109,0.001109,0.001109
47,223.431,0.74854,47.6961,0.38764,0.48817,1.14818,0.99724,1,0.995,0.84662,0.65014,0.63158,0.5064,0.13179,0.5899,35.7424,0.28826,0.41966,1.08775,0.0010892,0.0010892,0.0010892
48,228.068,0.76116,50.2593,0.38007,0.51741,1.1617,0.9972,1,0.995,0.8002,0.71752,0.73684,0.65562,0.16852,0.66116,34.3362,0.28868,0.38138,1.13304,0.0010694,0.0010694,0.0010694
49,232.673,0.7565,50.2204,0.37073,0.49854,1.15641,0.99835,1,0.995,0.81434,0.76184,0.76316,0.68918,0.1909,0.6241,32.2305,0.28816,0.37038,1.07962,0.0010496,0.0010496,0.0010496
50,237.279,0.69734,47.5447,0.37163,0.4636,1.11538,0.99711,1,0.995,0.87117,0.76001,0.68421,0.58117,0.16296,0.5596,33.3422,0.28812,0.35597,1.02869,0.0010298,0.0010298,0.0010298
51,241.897,0.70325,46.0052,0.39023,0.46209,1.13152,0.9979,1,0.995,0.83926,0.7093,0.68421,0.58277,0.17139,0.58636,33.3424,0.29566,0.35257,1.02112,0.00101,0.00101,0.00101
52,246.541,0.68342,46.5194,0.38551,0.43923,1.08486,0.99792,1,0.995,0.85479,0.71047,0.71053,0.60528,0.17301,0.57107,33.36,0.29662,0.35057,1.03401,0.0009902,0.0009902,0.0009902
53,251.168,0.66883,46.357,0.37932,0.44379,1.09703,0.99841,1,0.995,0.85138,0.72672,0.71053,0.64725,0.1768,0.61125,32.8445,0.29974,0.32736,1.04185,0.0009704,0.0009704,0.0009704
54,255.788,0.70087,47.3532,0.37019,0.44648,1.12543,0.97399,1,0.995,0.83429,0.75745,0.71053,0.67386,0.19322,0.61524,33.4111,0.30195,0.3695,1.05456,0.0009506,0.0009506,0.0009506
55,260.37,0.69516,45.809,0.3755,0.45357,1.11184,0.97354,1,0.995,0.82698,0.76687,0.73684,0.65609,0.19303,0.64718,32.6105,0.3048,0.3575,1.10248,0.0009308,0.0009308,0.0009308
56,264.955,0.71265,46.522,0.38122,0.47106,1.11576,0.9982,1,0.995,0.83629,0.73581,0.73684,0.62171,0.18159,0.6255,31.892,0.29663,0.38532,1.0632,0.000911,0.000911,0.000911
57,269.566,0.65071,43.6299,0.37566,0.44281,1.08554,0.99815,1,0.995,0.8489,0.76174,0.76316,0.69391,0.19584,0.60476,31.822,0.28749,0.38238,1.0506,0.0008912,0.0008912,0.0008912
58,274.226,0.68904,46.3431,0.36991,0.45311,1.10805,0.9982,1,0.995,0.86558,0.7567,0.73661,0.64145,0.18632,0.5821,31.9294,0.29429,0.35723,1.02467,0.0008714,0.0008714,0.0008714
59,278.879,0.72656,46.3909,0.36788,0.46101,1.13102,0.99834,1,0.995,0.8636,0.76186,0.76316,0.6249,0.16829,0.51626,31.7212,0.28343,0.3535,1.0185,0.0008516,0.0008516,0.0008516
60,283.502,0.70776,46.1806,0.3656,0.46883,1.11935,0.99837,1,0.995,0.88671,0.70998,0.71053,0.60762,0.18228,0.53888,31.8859,0.28582,0.36935,1.05578,0.0008318,0.0008318,0.0008318
61,288.135,0.68639,43.8999,0.36666,0.44146,1.11492,0.99835,1,0.995,0.84774,0.75865,0.71053,0.66063,0.19858,0.51933,31.6067,0.28781,0.33117,1.02205,0.000812,0.000812,0.000812
62,292.739,0.6671,45.2874,0.37056,0.44258,1.10014,0.99839,1,0.995,0.89098,0.79696,0.73684,0.66449,0.19996,0.53336,31.5325,0.28772,0.3425,1.02233,0.0007922,0.0007922,0.0007922
63,297.412,0.67584,44.4642,0.3595,0.44096,1.10799,0.99517,1,0.995,0.88897,0.75853,0.71053,0.65406,0.19489,0.51953,31.8916,0.28518,0.33945,1.00466,0.0007724,0.0007724,0.0007724
64,302.05,0.65576,44.5844,0.36363,0.4386,1.10431,0.99833,1,0.995,0.87384,0.78288,0.71053,0.63194,0.18387,0.49095,31.5312,0.28875,0.32276,1.01394,0.0007526,0.0007526,0.0007526
65,306.695,0.6418,43.8057,0.3642,0.42117,1.08326,0.99821,1,0.995,0.9182,0.75894,0.71053,0.64831,0.19444,0.44689,31.0911,0.28561,0.31669,0.98469,0.0007328,0.0007328,0.0007328
66,311.343,0.64811,44.054,0.35945,0.43112,1.08355,0.9983,1,0.995,0.86842,0.75365,0.73684,0.66268,0.20614,0.57862,31.4799,0.28111,0.34449,1.05076,0.000713,0.000713,0.000713
67,315.928,0.66346,44.0111,0.35864,0.43416,1.10616,0.99825,1,0.995,0.89182,0.73687,0.71053,0.67504,0.21042,0.50849,31.5998,0.2875,0.32836,0.9963,0.0006932,0.0006932,0.0006932
68,320.547,0.65837,43.8708,0.36411,0.43679,1.09433,0.99823,1,0.995,0.89301,0.78805,0.78947,0.7487,0.24972,0.49989,30.8855,0.28727,0.32427,0.99325,0.0006734,0.0006734,0.0006734
69,325.178,0.64284,43.0628,0.36238,0.42362,1.09157,0.99839,1,0.995,0.87406,0.73443,0.71053,0.65676,0.23566,0.49172,30.7356,0.28258,0.32176,1.0175,0.0006536,0.0006536,0.0006536
70,329.816,0.65499,44.3688,0.35685,0.42155,1.09395,0.99838,1,0.995,0.88992,0.74461,0.71053,0.63559,0.2123,0.50324,30.6875,0.28613,0.32373,0.99426,0.0006338,0.0006338,0.0006338
71,334.419,0.65718,44.1668,0.36955,0.4379,1.10355,0.99833,1,0.995,0.90145,0.75174,0.71053,0.64198,0.21259,0.44504,30.3171,0.28528,0.30971,0.977,0.000614,0.000614,0.000614
72,339.011,0.65605,42.7573,0.3518,0.43132,1.10679,0.99818,1,0.995,0.90111,0.73112,0.71566,0.6742,0.20944,0.44984,30.8404,0.28424,0.30739,0.98728,0.0005942,0.0005942,0.0005942
73,343.642,0.68063,45.0405,0.35949,0.4419,1.1285,0.9975,1,0.995,0.89201,0.73492,0.73684,0.66765,0.21705,0.44881,30.3965,0.28956,0.31767,0.99677,0.0005744,0.0005744,0.0005744
74,348.249,0.6289,43.1151,0.36155,0.41334,1.06772,0.99817,1,0.995,0.90695,0.73546,0.73684,0.66757,0.20471,0.4733,30.8502,0.28661,0.31008,0.98309,0.0005546,0.0005546,0.0005546
75,352.84,0.64037,43.2902,0.36829,0.42211,1.08278,0.99841,1,0.995,0.8928,0.76304,0.73684,0.71394,0.23188,0.508,29.6706,0.28974,0.31531,1.00305,0.0005348,0.0005348,0.0005348
76,357.442,0.62197,42.5677,0.35803,0.41572,1.06546,0.99833,1,0.995,0.89443,0.75042,0.73684,0.69158,0.21043,0.45952,30.4709,0.28414,0.3162,0.98614,0.000515,0.000515,0.000515
77,362.057,0.64944,43.1264,0.35544,0.41534,1.07096,0.99825,1,0.995,0.88556,0.74834,0.73684,0.67575,0.22907,0.49591,29.4796,0.28802,0.31512,1.00345,0.0004952,0.0004952,0.0004952
78,366.686,0.62997,41.4745,0.36371,0.41488,1.09035,0.99831,1,0.995,0.88531,0.76184,0.76316,0.68618,0.20669,0.50004,29.9494,0.28855,0.30019,1.00214,0.0004754,0.0004754,0.0004754
79,371.325,0.64547,41.4821,0.36036,0.4206,1.08137,0.99843,1,0.995,0.88868,0.76191,0.76316,0.70408,0.22081,0.51017,29.9045,0.28891,0.30157,0.99148,0.0004556,0.0004556,0.0004556
80,375.939,0.61204,41.4472,0.36454,0.40774,1.06485,0.99839,1,0.995,0.88835,0.7619,0.76316,0.70244,0.23917,0.48589,29.3792,0.28931,0.28121,1.01341,0.0004358,0.0004358,0.0004358
81,380.573,0.62465,41.3281,0.35869,0.39992,1.05936,0.99848,1,0.995,0.89594,0.78825,0.78947,0.74124,0.2394,0.45355,29.9672,0.27675,0.27889,0.98417,0.000416,0.000416,0.000416
82,385.214,0.60162,39.8498,0.3446,0.38997,1.06147,0.99843,1,0.995,0.91296,0.81448,0.81579,0.76253,0.24155,0.46271,29.3943,0.28591,0.29615,0.97054,0.0003962,0.0003962,0.0003962
83,389.861,0.63107,42.599,0.35668,0.41742,1.0727,0.99841,1,0.995,0.90183,0.78813,0.78947,0.73512,0.22776,0.43876,29.6,0.27577,0.29979,0.9721,0.0003764,0.0003764,0.0003764
84,394.472,0.595,40.7551,0.36697,0.39911,1.06665,0.99847,1,0.995,0.89633,0.78821,0.78947,0.72243,0.2329,0.45364,28.6594,0.27944,0.29754,0.97878,0.0003566,0.0003566,0.0003566
85,399.083,0.59985,41.53,0.34967,0.40605,1.06556,0.99839,1,0.995,0.90861,0.81445,0.81579,0.75143,0.24351,0.41932,29.2223,0.28229,0.28841,0.96625,0.0003368,0.0003368,0.0003368
86,403.707,0.59859,41.0488,0.36095,0.39679,1.06275,0.99835,1,0.995,0.92103,0.78814,0.78947,0.73381,0.23945,0.42984,28.7316,0.28487,0.28103,0.96164,0.000317,0.000317,0.000317
87,408.378,0.60458,41.6826,0.364,0.3964,1.0451,0.99813,1,0.995,0.90296,0.81423,0.81579,0.77498,0.27062,0.44722,29.0121,0.28944,0.28446,0.96454,0.0002972,0.0002972,0.0002972
88,413.101,0.58468,40.607,0.35654,0.39732,1.04885,0.99842,1,0.995,0.91418,0.797,0.76316,0.7168,0.25976,0.41948,28.5924,0.28606,0.28287,0.96588,0.0002774,0.0002774,0.0002774
89,417.757,0.61232,42.3994,0.35694,0.39657,1.06828,0.99843,1,0.995,0.89585,0.84075,0.84211,0.81477,0.27247,0.46823,28.7372,0.29131,0.2935,0.97008,0.0002576,0.0002576,0.0002576
90,422.361,0.63557,40.1386,0.35022,0.39978,1.07239,0.99842,1,0.995,0.89966,0.84074,0.84211,0.80515,0.26822,0.43983,28.1422,0.2808,0.28119,0.95859,0.0002378,0.0002378,0.0002378
91,429.093,0.45957,27.6345,0.29826,0.32175,0.98675,0.99829,1,0.995,0.897,0.81436,0.81579,0.77641,0.25079,0.4521,28.6294,0.28158,0.29245,0.97336,0.000218,0.000218,0.000218
92,433.818,0.45453,27.0544,0.29836,0.31888,0.97544,0.99829,1,0.995,0.90487,0.78803,0.78947,0.72335,0.23749,0.45135,28.755,0.26433,0.29079,0.96363,0.0001982,0.0001982,0.0001982
93,438.421,0.43786,26.9848,0.28122,0.30603,0.96577,0.99812,1,0.995,0.89922,0.81425,0.81579,0.76674,0.27694,0.45431,27.5774,0.25415,0.29855,0.96685,0.0001784,0.0001784,0.0001784
94,443.042,0.43932,26.0629,0.26781,0.30088,0.95467,0.99815,1,0.995,0.91526,0.76295,0.76316,0.70659,0.27474,0.43202,28.0079,0.24249,0.27985,0.95583,0.0001586,0.0001586,0.0001586
95,447.698,0.44902,26.6597,0.265,0.30025,0.96906,0.99826,1,0.995,0.89671,0.81434,0.81579,0.76766,0.27073,0.43023,27.8301,0.2364,0.28958,0.95726,0.0001388,0.0001388,0.0001388
96,452.336,0.43832,26.4367,0.25408,0.30406,0.96638,0.99717,1,0.995,0.9241,0.81337,0.81579,0.76689,0.26729,0.41877,27.4339,0.23047,0.29941,0.95592,0.000119,0.000119,0.000119
97,457.014,0.43263,25.8515,0.25477,0.28851,0.96865,0.9976,1,0.995,0.92068,0.81374,0.81579,0.76404,0.26931,0.43433,27.3474,0.22932,0.2893,0.95958,9.92e-05,9.92e-05,9.92e-05
98,461.65,0.43717,26.1587,0.24482,0.29812,0.97648,0.99836,1,0.995,0.9345,0.81443,0.81579,0.76196,0.27775,0.38777,27.2358,0.22454,0.26688,0.94345,7.94e-05,7.94e-05,7.94e-05
99,466.297,0.40998,25.5703,0.24095,0.29531,0.95559,0.99834,1,0.995,0.92608,0.81438,0.81579,0.7645,0.28301,0.39064,27.0099,0.22189,0.26978,0.94828,5.96e-05,5.96e-05,5.96e-05
100,470.889,0.42469,25.217,0.24112,0.29044,0.94563,0.99832,1,0.995,0.91424,0.81439,0.81579,0.76811,0.28773,0.40161,27.1747,0.22109,0.27363,0.95205,3.98e-05,3.98e-05,3.98e-05
