epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,82.3397,0.81705,11.0502,0.52117,0.4736,1.30096,0.99231,1,0.995,0.77194,0,0,0,0,0.8669,10.6827,0.45108,0.58091,1.61966,0.0014258,0.0014258,0.0014258
31,84.8209,0.78503,11.0608,0.53636,0.4705,1.3142,0.94781,1,0.995,0.85391,0,0,0,0,0.76137,10.98,0.45713,0.52185,1.48268,0.001406,0.001406,0.001406
32,87.3391,0.87337,10.9529,0.51681,0.53311,1.37191,0.976,1,0.995,0.77021,0,0,0,0,0.78045,10.6794,0.49229,0.52173,1.47348,0.0013862,0.0013862,0.0013862
33,89.8141,0.80735,10.9624,0.5147,0.49017,1.3317,0.99615,1,0.995,0.73137,0,0,0,0,0.82619,11.038,0.50613,0.52512,1.51381,0.0013664,0.0013664,0.0013664
34,92.3248,0.7784,11.154,0.52189,0.48549,1.29857,0.98108,1,0.995,0.77679,0,0,0,0,0.90532,10.5933,0.4841,0.61607,1.72671,0.0013466,0.0013466,0.0013466
35,94.7999,0.79484,10.9589,0.51146,0.48504,1.31708,0.98565,1,0.995,0.74072,0,0,0,0,0.98653,11.4101,0.5412,0.59187,1.68719,0.0013268,0.0013268,0.0013268
36,97.3033,0.77674,10.9318,0.51078,0.47379,1.33106,0.93722,0.94737,0.97312,0.69849,0,0,0,0,1.00075,10.7115,0.40986,0.61982,1.83053,0.001307,0.001307,0.001307
37,99.7797,0.80251,10.8028,0.51804,0.49563,1.31495,0.96923,1,0.995,0.81719,0,0,0,0,0.75999,10.9701,0.41929,0.54247,1.50771,0.0012872,0.0012872,0.0012872
38,102.278,0.81095,10.938,0.51227,0.47647,1.33573,0.99629,1,0.995,0.80298,0,0,0,0,0.76958,9.94155,0.42724,0.48975,1.59367,0.0012674,0.0012674,0.0012674
39,104.753,0.79591,10.8563,0.5139,0.48152,1.33105,0.99627,1,0.995,0.80164,0,0,0,0,0.74231,10.1007,0.45842,0.43712,1.54181,0.0012476,0.0012476,0.0012476
40,107.245,0.73098,10.8688,0.51087,0.43683,1.30472,0.99548,1,0.995,0.85847,0,0,0,0,0.62046,10.4185,0.47983,0.4094,1.3276,0.0012278,0.0012278,0.0012278
41,109.744,0.76189,10.9534,0.51651,0.46165,1.32521,0.9958,1,0.995,0.79582,0,0,0,0,0.64265,10.1381,0.47648,0.44597,1.37627,0.001208,0.001208,0.001208
42,112.245,0.80739,10.7568,0.50998,0.49258,1.3281,0.99195,1,0.995,0.86434,0,0,0,0,0.61574,10.2436,0.49262,0.40511,1.36149,0.0011882,0.0011882,0.0011882
43,114.755,0.75041,10.8246,0.49566,0.47811,1.29685,0.99467,1,0.995,0.87015,0,0,0,0,0.574,10.6555,0.52528,0.3814,1.31606,0.0011684,0.0011684,0.0011684
44,117.29,0.74652,10.9003,0.51037,0.45891,1.28251,0.99603,1,0.995,0.86599,0,0,0,0,0.55544,10.2644,0.46979,0.39789,1.29585,0.0011486,0.0011486,0.0011486
45,119.774,0.8173,11.0538,0.51904,0.45596,1.30156,0.99655,1,0.995,0.85089,0,0,0,0,0.65706,10.8299,0.43705,0.45769,1.36357,0.0011288,0.0011288,0.0011288
46,122.266,0.70872,10.7542,0.49838,0.45099,1.26475,0.99399,1,0.995,0.87208,0,0,0,0,0.64001,10.0287,0.41734,0.41406,1.43167,0.001109,0.001109,0.001109
47,124.771,0.68942,10.8231,0.50415,0.41976,1.25268,0.99564,1,0.995,0.85194,0,0,0,0,0.60126,10.6022,0.44204,0.41221,1.34322,0.0010892,0.0010892,0.0010892
48,127.271,0.73728,10.792,0.50003,0.43979,1.26968,0.99643,1,0.995,0.84131,0,0,0,0,0.62035,10.8175,0.45849,0.41517,1.38137,0.0010694,0.0010694,0.0010694
49,129.757,0.7502,10.6522,0.48146,0.44759,1.28955,0.99621,1,0.995,0.8384,0,0,0,0,0.61355,11.0413,0.43599,0.38941,1.35794,0.0010496,0.0010496,0.0010496
50,132.261,0.70662,10.7263,0.50324,0.43003,1.24943,0.99638,1,0.995,0.84001,0,0,0,0,0.71315,10.0692,0.41894,0.40778,1.48917,0.0010298,0.0010298,0.0010298
51,134.73,0.68982,10.8723,0.49678,0.42489,1.26408,0.94837,1,0.995,0.83967,0,0,0,0,0.71022,9.91266,0.44554,0.45315,1.47458,0.00101,0.00101,0.00101
52,137.229,0.65632,10.7155,0.4992,0.40329,1.2175,0.99679,1,0.995,0.85298,0,0,0,0,0.62667,9.80951,0.48389,0.37816,1.35941,0.0009902,0.0009902,0.0009902
53,139.696,0.71049,10.6042,0.49036,0.43344,1.25029,0.99638,1,0.995,0.84626,0,0,0,0,0.60128,9.8935,0.45937,0.39337,1.34087,0.0009704,0.0009704,0.0009704
