epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,152.842,0.58425,10.0466,0.38186,0.37103,1.11506,0.9941,1,0.995,0.84089,0,0,0,0,0.59449,9.7964,0.37313,0.3236,1.23623,0.0008912,0.0008912,0.0008912
58,155.426,0.57675,9.93197,0.37433,0.3692,1.11357,0.99382,1,0.995,0.83803,0,0,0,0,0.61387,9.19682,0.39324,0.36026,1.24765,0.0008714,0.0008714,0.0008714
59,157.988,0.52922,9.91801,0.37007,0.34518,1.08745,0.99451,1,0.995,0.85069,0,0,0,0,0.58592,9.37491,0.38034,0.33294,1.20294,0.0008516,0.0008516,0.0008516
60,160.562,0.57435,9.95226,0.37295,0.36161,1.124,0.99573,1,0.995,0.86703,0,0,0,0,0.54756,9.54483,0.39437,0.36984,1.14121,0.0008318,0.0008318,0.0008318
61,163.124,0.53547,10.1824,0.38143,0.35585,1.10165,0.99801,1,0.995,0.89304,0,0,0,0,0.48969,9.39901,0.3822,0.58706,1.12561,0.000812,0.000812,0.000812
62,165.694,0.54694,9.9628,0.37945,0.35584,1.1041,0.90661,0.97129,0.99045,0.87888,0,0,0,0,0.52331,9.16462,0.36237,1.14151,1.18226,0.0007922,0.0007922,0.0007922
63,168.258,0.52862,9.92992,0.38103,0.34203,1.07901,1,0.98169,0.995,0.88919,0,0,0,0,0.51861,9.29986,0.35895,1.02407,1.18727,0.0007724,0.0007724,0.0007724
64,170.828,0.56754,9.89795,0.38238,0.37044,1.10685,0.99023,1,0.995,0.90208,0,0,0,0,0.50457,9.18778,0.35556,0.41188,1.16988,0.0007526,0.0007526,0.0007526
65,173.424,0.50089,9.98162,0.37266,0.33592,1.08519,0.99723,1,0.995,0.89077,0,0,0,0,0.46925,9.28636,0.35675,0.2829,1.10989,0.0007328,0.0007328,0.0007328
66,176.001,0.53324,9.90035,0.37638,0.34632,1.09873,0.99725,1,0.995,0.89142,0,0,0,0,0.50581,8.98332,0.37905,0.28487,1.15371,0.000713,0.000713,0.000713
67,178.562,0.52831,9.79246,0.38689,0.355,1.10443,0.99729,1,0.995,0.8823,0,0,0,0,0.50066,9.07458,0.36724,0.28191,1.13044,0.0006932,0.0006932,0.0006932
68,181.147,0.54083,9.67982,0.38192,0.34092,1.10474,0.99712,1,0.995,0.89774,0,0,0,0,0.45938,9.03907,0.35121,0.25437,1.1061,0.0006734,0.0006734,0.0006734
69,183.718,0.52318,9.79298,0.38095,0.33478,1.08063,0.99189,1,0.995,0.89389,0,0,0,0,0.51853,9.24255,0.3594,0.34147,1.15298,0.0006536,0.0006536,0.0006536
70,186.3,0.52986,9.87036,0.38057,0.34556,1.09676,0.98962,1,0.995,0.90503,0,0,0,0,0.4903,9.02217,0.34733,0.33726,1.13321,0.0006338,0.0006338,0.0006338
71,188.895,0.51964,9.83166,0.37818,0.3341,1.08366,0.98848,1,0.995,0.88822,0,0,0,0,0.51486,9.10921,0.34743,0.32307,1.15938,0.000614,0.000614,0.000614
72,191.475,0.49827,9.7848,0.3832,0.31942,1.07042,0.99266,1,0.995,0.8924,0,0,0,0,0.48493,8.95659,0.34722,0.2735,1.14078,0.0005942,0.0005942,0.0005942
