epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,3.96877,2.38103,114.462,0.69662,1.88832,0.05111,28.6073,1,1,0.995,0.59979,0,0,0,0,1.63676,115.051,0.69694,0.35226,0.04505,0,0.00018,0.00018,0.00018
2,7.80257,1.94039,102.347,0.7283,0.78899,0.03959,20.9839,0.99474,0.9,0.97821,0.22626,0,0,0,0,2.78169,112.1,0.67548,0.711,0.11177,0,0.000379248,0.000379248,0.000379248
3,11.5613,1.89362,94.091,0.72574,0.73131,0.03955,16.4704,0.87603,0.85,0.82608,0.22333,0,0,0,0,2.72362,104.175,0.63097,0.7168,0.09679,0,0.000577703,0.000577703,0.000577703
4,15.3255,1.82925,91.29,0.6931,0.714,0.03795,14.6817,0.90735,1,0.9831,0.50987,0,0,0,0,1.74465,85.8547,0.51713,0.53259,0.05239,0,0.000775367,0.000775367,0.000775367
5,19.0965,1.86177,86.8644,0.63251,0.81355,0.03933,12.2445,0.90453,1,0.98136,0.5061,0,0,0,0,1.68776,74.2132,0.32358,0.63455,0.05106,0,0.000972238,0.000972238,0.000972238
6,22.8616,1.87458,80.824,0.61294,0.80731,0.03999,10.1397,0.89898,0.8903,0.90996,0.32226,0,0,0,0,2.30605,65.5057,0.26115,0.87267,0.06966,0,0.00116832,0.00116832,0.00116832
7,26.5839,1.84566,83.89,0.59704,0.7978,0.03832,9.66415,0.8687,0.99268,0.93251,0.47981,0,0,0,0,1.6115,97.4351,0.18499,0.59499,0.04845,0,0.00136361,0.00136361,0.00136361
8,30.3276,1.8706,83.8831,0.58341,0.84356,0.04059,9.85303,0.78457,0.85,0.87767,0.24108,0,0,0,0,2.52339,106.435,0.18924,1.06557,0.08296,0,0.0015581,0.0015581,0.0015581
9,34.0695,1.9318,75.4125,0.59053,0.90233,0.0405,8.37463,0.64527,0.8,0.63505,0.1275,0,0,0,0,2.83329,109.323,0.18366,1.90093,0.10147,0,0.0017518,0.0017518,0.0017518
10,37.8217,1.78123,78.0126,0.56802,1.00406,0.03675,8.73501,0.88791,0.79254,0.86455,0.34499,0,0,0,0,2.01262,90.0324,0.24122,1.2598,0.06477,0,0.00194472,0.00194472,0.00194472
