epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,83.7439,0.65703,10.6238,0.38233,0.45584,1.1799,0.82187,0.9,0.95818,0.69319,0,0,0,0,0.88141,9.94471,0.29428,0.89717,1.50756,0.001406,0.001406,0.001406
32,86.286,0.65914,10.7964,0.37303,0.44785,1.1906,0.95164,1,0.995,0.85718,0,0,0,0,0.6561,10.7166,0.30784,0.39016,1.37061,0.0013862,0.0013862,0.0013862
33,88.8307,0.69993,10.8323,0.38158,0.47837,1.21679,0.98625,1,0.995,0.88177,0,0,0,0,0.62416,9.97967,0.32011,0.38812,1.28079,0.0013664,0.0013664,0.0013664
34,91.4155,0.65467,10.5957,0.38239,0.43861,1.17602,0.93142,1,0.99024,0.78254,0,0,0,0,0.6737,10.1683,0.31693,0.55987,1.34766,0.0013466,0.0013466,0.0013466
35,93.9367,0.65743,10.5167,0.3723,0.48043,1.17649,1,0.98504,0.995,0.84776,0,0,0,0,0.63109,9.61538,0.32995,0.55418,1.28902,0.0013268,0.0013268,0.0013268
36,96.4783,0.63932,10.7004,0.37844,0.44813,1.15183,0.94358,0.95,0.95667,0.6868,0,0,0,0,0.87413,9.69346,0.33822,0.73804,1.5005,0.001307,0.001307,0.001307
37,99.0011,0.61314,10.5802,0.37024,0.41893,1.13965,0.98882,1,0.995,0.83965,0,0,0,0,0.67394,9.62182,0.31372,0.48145,1.33425,0.0012872,0.0012872,0.0012872
38,101.54,0.62691,10.4614,0.37019,0.42299,1.16353,0.99059,1,0.995,0.83265,0,0,0,0,0.61749,9.79455,0.32479,0.43868,1.23488,0.0012674,0.0012674,0.0012674
39,104.068,0.62358,10.3254,0.36521,0.43488,1.14912,1,0.98418,0.995,0.85516,0,0,0,0,0.63344,9.26309,0.3402,0.3803,1.28096,0.0012476,0.0012476,0.0012476
40,106.611,0.61416,10.1832,0.37989,0.40891,1.14641,1,0.9841,0.995,0.88395,0,0,0,0,0.53971,9.29031,0.31801,0.39117,1.17525,0.0012278,0.0012278,0.0012278
41,109.165,0.61477,10.2464,0.3882,0.41834,1.14897,0.9885,1,0.995,0.87796,0,0,0,0,0.56309,9.52183,0.31938,0.41373,1.19879,0.001208,0.001208,0.001208
42,111.721,0.62731,10.2418,0.36959,0.42642,1.15282,0.94459,1,0.99262,0.8301,0,0,0,0,0.72771,9.43694,0.30696,0.44392,1.36934,0.0011882,0.0011882,0.0011882
43,114.242,0.63416,10.3109,0.36395,0.42205,1.16363,0.99561,1,0.995,0.83742,0,0,0,0,0.70422,9.35406,0.30747,0.52818,1.35995,0.0011684,0.0011684,0.0011684
44,116.78,0.60639,10.2729,0.36238,0.41247,1.12735,0.9868,1,0.995,0.86579,0,0,0,0,0.53284,9.37572,0.33725,1.0658,1.16991,0.0011486,0.0011486,0.0011486
45,119.303,0.62525,10.4968,0.36572,0.43169,1.1397,0.9842,1,0.995,0.87077,0,0,0,0,0.56906,10.1479,0.36852,0.52395,1.25053,0.0011288,0.0011288,0.0011288
46,121.835,0.59229,10.4145,0.35197,0.40834,1.13232,0.99731,1,0.995,0.87762,0,0,0,0,0.54739,9.51097,0.36946,0.33948,1.19686,0.001109,0.001109,0.001109
47,124.345,0.55971,10.2562,0.3682,0.40082,1.09535,0.99714,1,0.995,0.88162,0,0,0,0,0.53529,9.0969,0.35234,0.31067,1.1765,0.0010892,0.0010892,0.0010892
48,126.878,0.56594,10.3037,0.36095,0.393,1.10448,0.99661,1,0.995,0.8785,0,0,0,0,0.54225,8.96159,0.32514,0.35141,1.18187,0.0010694,0.0010694,0.0010694
49,129.397,0.54235,10.1356,0.35583,0.38962,1.10944,0.99728,1,0.995,0.87787,0,0,0,0,0.55063,9.1309,0.34764,0.34492,1.18928,0.0010496,0.0010496,0.0010496
50,131.932,0.54644,10.2171,0.36334,0.39821,1.10636,0.99466,1,0.995,0.85929,0,0,0,0,0.61495,9.20552,0.35164,0.37581,1.24899,0.0010298,0.0010298,0.0010298
51,134.449,0.55373,10.0021,0.36202,0.38582,1.10303,1,0.98096,0.995,0.849,0,0,0,0,0.59601,9.67065,0.37607,0.35552,1.23405,0.00101,0.00101,0.00101
52,136.979,0.56052,10.0927,0.35123,0.38851,1.10088,0.99249,1,0.995,0.87111,0,0,0,0,0.54218,9.06857,0.32116,0.33101,1.18161,0.0009902,0.0009902,0.0009902
53,139.504,0.56238,10.0246,0.35573,0.38305,1.11513,1,0.98704,0.995,0.85302,0,0,0,0,0.55286,9.31263,0.33587,0.35987,1.18461,0.0009704,0.0009704,0.0009704
54,142.031,0.54245,10.0582,0.3631,0.37589,1.10155,0.98662,1,0.995,0.87389,0,0,0,0,0.51131,9.33539,0.35034,0.34467,1.13959,0.0009506,0.0009506,0.0009506
55,144.554,0.51665,10.1664,0.36931,0.38178,1.09714,0.98552,1,0.995,0.84994,0,0,0,0,0.57349,8.88067,0.34168,0.36013,1.19469,0.0009308,0.0009308,0.0009308
