epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,49.9788,0.97583,22.3178,0.55,0.64675,1.44535,0.3329,0.78947,0.42945,0.2728,0,0,0,0,1.32501,22.2286,0.53508,1.38122,2.19462,0.0016634,0.0016634,0.0016634
19,52.4231,0.94348,22.3415,0.55355,0.58306,1.3786,0.81811,1,0.94701,0.67897,0,0,0,0,0.91928,21.6775,0.52012,0.73735,1.69851,0.0016436,0.0016436,0.0016436
20,54.8777,0.92444,22.1626,0.55708,0.57703,1.39724,0.89085,1,0.96875,0.6948,0,0,0,0,0.9584,21.1301,0.44787,0.72637,1.86071,0.0016238,0.0016238,0.0016238
21,57.3197,0.89433,22.0839,0.55614,0.59539,1.40075,0.99594,1,0.995,0.68758,0,0,0,0,1.14065,20.3552,0.44263,0.69851,1.9938,0.001604,0.001604,0.001604
22,59.7692,0.89713,21.953,0.54683,0.59336,1.39832,0.94657,1,0.9795,0.76022,0,0,0,0,0.846,20.8768,0.47965,0.58297,1.57326,0.0015842,0.0015842,0.0015842
23,62.2038,0.92889,21.9845,0.54839,0.60676,1.43415,0.99637,1,0.995,0.59664,0,0,0,0,1.42404,21.3829,0.53551,0.70387,2.28767,0.0015644,0.0015644,0.0015644
24,64.6536,0.87802,22.3409,0.53032,0.56823,1.37347,0.89497,1,0.98548,0.69446,0,0,0,0,1.05209,21.1273,0.53172,0.6665,1.81076,0.0015446,0.0015446,0.0015446
25,67.0893,0.9019,21.8712,0.52158,0.62343,1.39952,0.89529,0.90029,0.96022,0.67622,0,0,0,0,1.0672,20.3426,0.54923,0.80771,1.8468,0.0015248,0.0015248,0.0015248
26,69.5345,0.85404,21.5142,0.53815,0.57428,1.38188,0.98656,0.94737,0.98458,0.75072,0,0,0,0,0.82315,21.2237,0.53024,0.60512,1.58557,0.001505,0.001505,0.001505
27,71.9658,0.86723,21.8116,0.52877,0.57669,1.38781,0.99646,1,0.995,0.67908,0,0,0,0,1.04538,21.0102,0.48089,0.57313,1.89917,0.0014852,0.0014852,0.0014852
28,74.4093,0.81897,21.9216,0.54785,0.55845,1.34164,1,0.9985,0.995,0.72582,0,0,0,0,0.83068,21.199,0.49013,0.62235,1.68916,0.0014654,0.0014654,0.0014654
29,76.832,0.81487,21.6731,0.54333,0.56135,1.31402,0.99495,1,0.995,0.77331,0,0,0,0,0.76672,20.8198,0.49435,0.52344,1.64283,0.0014456,0.0014456,0.0014456
30,79.2896,0.78023,21.41,0.52054,0.51524,1.27792,0.97842,0.94737,0.99024,0.77508,0,0,0,0,0.78185,19.3785,0.4839,0.4849,1.5404,0.0014258,0.0014258,0.0014258
31,81.7419,0.7971,21.3456,0.54008,0.53271,1.31992,1,0.99101,0.995,0.7581,0,0,0,0,0.86241,19.4959,0.47326,0.48241,1.63302,0.001406,0.001406,0.001406
32,84.1601,0.84373,21.5011,0.51696,0.57224,1.35789,0.98678,1,0.995,0.75161,0,0,0,0,0.88055,19.6038,0.46151,0.53986,1.69232,0.0013862,0.0013862,0.0013862
33,86.5725,0.78669,21.317,0.51421,0.54691,1.30212,0.94036,1,0.9925,0.79758,0,0,0,0,0.77709,18.9532,0.47136,0.44513,1.53851,0.0013664,0.0013664,0.0013664
34,89.0398,0.76126,21.3656,0.52579,0.51351,1.28434,0.99611,1,0.995,0.83444,0,0,0,0,0.70892,19.517,0.56294,0.38399,1.48757,0.0013466,0.0013466,0.0013466
35,91.4837,0.75516,21.2443,0.51992,0.51323,1.28554,0.99671,1,0.995,0.83974,0,0,0,0,0.71923,19.6513,0.49084,0.39598,1.45948,0.0013268,0.0013268,0.0013268
36,93.937,0.77394,21.4141,0.5175,0.51371,1.31583,0.99771,1,0.995,0.81827,0,0,0,0,0.7204,20.6503,0.49241,0.44171,1.4883,0.001307,0.001307,0.001307
37,96.3538,0.77823,20.8589,0.52175,0.50232,1.27002,0.99706,1,0.995,0.81002,0,0,0,0,0.72659,18.8838,0.49105,0.4895,1.4808,0.0012872,0.0012872,0.0012872
38,98.7773,0.77447,21.1014,0.52417,0.51756,1.30773,0.99669,1,0.995,0.83897,0,0,0,0,0.73571,18.9196,0.52311,0.4516,1.55448,0.0012674,0.0012674,0.0012674
39,101.206,0.74116,20.9809,0.51724,0.48885,1.28715,0.99564,1,0.995,0.83618,0,0,0,0,0.65862,19.3711,0.53247,0.412,1.45175,0.0012476,0.0012476,0.0012476
40,103.63,0.69574,20.7554,0.51872,0.47428,1.27117,0.99659,1,0.995,0.82681,0,0,0,0,0.66898,18.4601,0.49802,0.43614,1.4121,0.0012278,0.0012278,0.0012278
41,106.062,0.72259,21.0175,0.52178,0.48611,1.2645,0.99238,1,0.995,0.8089,0,0,0,0,0.66551,17.7684,0.49659,0.46134,1.39854,0.001208,0.001208,0.001208
42,108.488,0.76861,20.5326,0.51897,0.49892,1.30661,0.99704,1,0.995,0.83874,0,0,0,0,0.68424,18.1224,0.49012,0.38092,1.43902,0.0011882,0.0011882,0.0011882
43,110.915,0.74573,20.6455,0.50695,0.49719,1.29298,0.99559,1,0.995,0.82531,0,0,0,0,0.70977,18.1187,0.48495,0.37564,1.47047,0.0011684,0.0011684,0.0011684
44,113.342,0.73034,20.4809,0.52266,0.48408,1.2657,0.99438,1,0.995,0.85314,0,0,0,0,0.62797,18.048,0.51994,0.37465,1.39051,0.0011486,0.0011486,0.0011486
45,115.802,0.74505,20.8838,0.52945,0.46351,1.24922,0.98255,1,0.995,0.83641,0,0,0,0,0.66094,18.088,0.50984,0.39973,1.4,0.0011288,0.0011288,0.0011288
46,118.242,0.69178,20.4513,0.5132,0.48531,1.25311,0.99571,1,0.995,0.84307,0,0,0,0,0.58391,18.0822,0.55078,0.39579,1.30834,0.001109,0.001109,0.001109
47,120.666,0.72403,20.6206,0.51561,0.46545,1.2723,0.99581,1,0.995,0.84672,0,0,0,0,0.60142,19.2605,0.53539,0.43041,1.27768,0.0010892,0.0010892,0.0010892
48,123.107,0.71859,20.8622,0.51431,0.47717,1.26394,0.99692,1,0.995,0.87695,0,0,0,0,0.51815,18.5654,0.51534,0.38681,1.20351,0.0010694,0.0010694,0.0010694
49,125.585,0.74127,20.5949,0.49364,0.49702,1.2743,0.99687,1,0.995,0.87044,0,0,0,0,0.50722,18.4255,0.51156,0.32074,1.18854,0.0010496,0.0010496,0.0010496
50,128.035,0.70269,20.9108,0.512,0.45722,1.24214,0.99692,1,0.995,0.86506,0,0,0,0,0.57544,18.3398,0.57052,0.33814,1.29588,0.0010298,0.0010298,0.0010298
51,130.462,0.69933,21.006,0.50544,0.45173,1.25917,0.99689,1,0.995,0.86469,0,0,0,0,0.57145,19.5851,0.61818,0.33902,1.25997,0.00101,0.00101,0.00101
52,132.902,0.65797,20.3905,0.51364,0.41939,1.19778,0.98702,1,0.995,0.84955,0,0,0,0,0.6452,18.4048,0.47785,0.42135,1.43454,0.0009902,0.0009902,0.0009902
53,135.331,0.66958,20.4808,0.50325,0.45333,1.21541,0.99345,1,0.995,0.86413,0,0,0,0,0.61122,17.9815,0.48061,0.37574,1.41814,0.0009704,0.0009704,0.0009704
54,137.799,0.67231,21.037,0.50679,0.44217,1.24349,0.99531,1,0.995,0.84526,0,0,0,0,0.63613,18.0576,0.50333,0.36914,1.363,0.0009506,0.0009506,0.0009506
55,140.223,0.66385,20.7127,0.50004,0.44715,1.23265,0.99495,1,0.995,0.83856,0,0,0,0,0.63875,17.887,0.4846,0.35844,1.38348,0.0009308,0.0009308,0.0009308
56,142.663,0.61704,20.3626,0.50167,0.42439,1.20677,0.99702,1,0.995,0.87355,0,0,0,0,0.58245,18.5345,0.47594,0.32659,1.3092,0.000911,0.000911,0.000911
57,145.1,0.68496,20.9966,0.51254,0.44268,1.2297,0.99714,1,0.995,0.86734,0,0,0,0,0.52816,17.9861,0.48218,0.32042,1.25801,0.0008912,0.0008912,0.0008912
58,147.543,0.66057,20.4963,0.50408,0.45325,1.2226,0.99678,1,0.995,0.86112,0,0,0,0,0.59376,17.6578,0.48654,0.3414,1.35581,0.0008714,0.0008714,0.0008714
59,149.966,0.67822,20.3286,0.49958,0.45978,1.22689,0.99696,1,0.995,0.85162,0,0,0,0,0.59106,17.9395,0.50963,0.34536,1.33024,0.0008516,0.0008516,0.0008516
60,152.418,0.67173,20.4926,0.51378,0.45058,1.23318,0.9972,1,0.995,0.85305,0,0,0,0,0.59133,17.5507,0.48861,0.34827,1.31791,0.0008318,0.0008318,0.0008318
61,154.848,0.59721,20.3091,0.5185,0.41246,1.18899,0.99743,1,0.995,0.86412,0,0,0,0,0.5968,17.7573,0.4964,0.34607,1.32956,0.000812,0.000812,0.000812
62,157.291,0.63757,19.9638,0.50508,0.41773,1.19322,0.99727,1,0.995,0.85917,0,0,0,0,0.58212,18.2944,0.49093,0.3323,1.33712,0.0007922,0.0007922,0.0007922
63,159.721,0.6576,20.263,0.49748,0.44025,1.22553,0.99725,1,0.995,0.86829,0,0,0,0,0.57601,17.9384,0.50771,0.33137,1.34599,0.0007724,0.0007724,0.0007724
64,162.166,0.63382,20.03,0.49498,0.43656,1.21031,0.99725,1,0.995,0.87651,0,0,0,0,0.53593,17.5766,0.53259,0.33113,1.29887,0.0007526,0.0007526,0.0007526
65,164.599,0.60755,20.3151,0.50343,0.41732,1.18307,0.99729,1,0.995,0.88423,0,0,0,0,0.52218,17.9123,0.54732,0.30813,1.27956,0.0007328,0.0007328,0.0007328
66,167.078,0.60681,19.9694,0.50175,0.40781,1.18937,0.99706,1,0.995,0.85419,0,0,0,0,0.61061,17.3425,0.52823,0.31655,1.35254,0.000713,0.000713,0.000713
67,169.51,0.62391,20.1024,0.50374,0.41369,1.19685,0.99714,1,0.995,0.85338,0,0,0,0,0.61081,17.4957,0.53646,0.33771,1.37725,0.0006932,0.0006932,0.0006932
68,171.943,0.60174,19.6786,0.49515,0.42338,1.17269,0.99745,1,0.995,0.86656,0,0,0,0,0.56169,17.308,0.52455,0.30488,1.3198,0.0006734,0.0006734,0.0006734
69,174.381,0.60888,20.1252,0.50571,0.40016,1.1761,0.99758,1,0.995,0.86326,0,0,0,0,0.54041,17.2639,0.51138,0.32519,1.3124,0.0006536,0.0006536,0.0006536
70,176.841,0.54552,19.995,0.51308,0.37935,1.16202,0.99729,1,0.995,0.87284,0,0,0,0,0.57429,17.8683,0.50195,0.32177,1.29956,0.0006338,0.0006338,0.0006338
71,179.271,0.61861,20.191,0.49741,0.40483,1.1739,0.99718,1,0.995,0.87074,0,0,0,0,0.58035,17.4242,0.48875,0.32215,1.31331,0.000614,0.000614,0.000614
72,181.703,0.59401,19.8865,0.49491,0.39324,1.18362,0.99729,1,0.995,0.86923,0,0,0,0,0.61126,17.6042,0.49748,0.34329,1.3381,0.0005942,0.0005942,0.0005942
73,184.127,0.59886,20.0886,0.49769,0.40263,1.16793,0.99717,1,0.995,0.87637,0,0,0,0,0.56936,17.3166,0.50143,0.32788,1.29689,0.0005744,0.0005744,0.0005744
74,186.577,0.58474,20.0486,0.4947,0.40708,1.19651,0.99718,1,0.995,0.87361,0,0,0,0,0.56244,17.6905,0.5026,0.30626,1.28786,0.0005546,0.0005546,0.0005546
75,189.003,0.5567,20.0441,0.49881,0.39884,1.14569,0.9972,1,0.995,0.86711,0,0,0,0,0.56512,17.6326,0.50373,0.31364,1.29074,0.0005348,0.0005348,0.0005348
76,191.439,0.58525,19.9036,0.50198,0.39685,1.15801,0.99713,1,0.995,0.85023,0,0,0,0,0.56216,17.2711,0.4953,0.30997,1.28251,0.000515,0.000515,0.000515
77,193.877,0.58449,19.784,0.49598,0.3797,1.14592,0.997,1,0.995,0.85907,0,0,0,0,0.54843,17.2185,0.49301,0.33173,1.26008,0.0004952,0.0004952,0.0004952
78,196.323,0.58775,20.1285,0.50645,0.40685,1.20201,0.99682,1,0.995,0.88064,0,0,0,0,0.48109,17.239,0.50613,0.29817,1.20492,0.0004754,0.0004754,0.0004754
79,198.75,0.50817,19.6207,0.5071,0.34405,1.12001,0.99694,1,0.995,0.87807,0,0,0,0,0.49377,17.4014,0.52189,0.30028,1.22741,0.0004556,0.0004556,0.0004556
80,201.197,0.56268,19.4297,0.49955,0.38627,1.15158,0.99686,1,0.995,0.87801,0,0,0,0,0.50433,17.4598,0.49227,0.29439,1.265,0.0004358,0.0004358,0.0004358
81,203.625,0.5572,19.6536,0.50569,0.37212,1.15146,0.99694,1,0.995,0.88209,0,0,0,0,0.52824,17.2415,0.49109,0.30899,1.28011,0.000416,0.000416,0.000416
82,206.066,0.61113,19.9741,0.4782,0.40288,1.17762,0.99711,1,0.995,0.88461,0,0,0,0,0.53925,17.5129,0.50433,0.32501,1.28835,0.0003962,0.0003962,0.0003962
83,208.517,0.55753,19.6778,0.47971,0.37156,1.14245,0.99718,1,0.995,0.873,0,0,0,0,0.56263,17.136,0.4941,0.30738,1.31753,0.0003764,0.0003764,0.0003764
84,210.959,0.55849,19.7346,0.48984,0.38477,1.14521,0.99718,1,0.995,0.86564,0,0,0,0,0.53169,17.1522,0.50865,0.28539,1.2977,0.0003566,0.0003566,0.0003566
85,213.388,0.5755,19.532,0.49358,0.39197,1.18905,0.99729,1,0.995,0.87453,0,0,0,0,0.50782,17.1915,0.52546,0.26413,1.27323,0.0003368,0.0003368,0.0003368
86,215.827,0.57023,19.3728,0.48621,0.37162,1.14721,0.99725,1,0.995,0.88814,0,0,0,0,0.50683,17.3594,0.53344,0.26419,1.2551,0.000317,0.000317,0.000317
87,218.296,0.52177,19.5121,0.48137,0.36479,1.11174,0.99724,1,0.995,0.88687,0,0,0,0,0.51735,17.313,0.52421,0.27325,1.26305,0.0002972,0.0002972,0.0002972
88,220.746,0.56386,19.5532,0.48653,0.37325,1.1569,0.99721,1,0.995,0.87806,0,0,0,0,0.53072,17.2425,0.51297,0.28651,1.28342,0.0002774,0.0002774,0.0002774
89,223.174,0.54478,19.1702,0.48463,0.37697,1.13982,0.99722,1,0.995,0.86371,0,0,0,0,0.53833,17.1426,0.50488,0.28134,1.28615,0.0002576,0.0002576,0.0002576
90,225.621,0.52536,19.4144,0.48631,0.36441,1.12093,0.99706,1,0.995,0.87082,0,0,0,0,0.541,17.1876,0.50682,0.27943,1.27778,0.0002378,0.0002378,0.0002378
91,230.072,0.40332,17.3734,0.50537,0.36966,1.09565,0.99714,1,0.995,0.88297,0,0,0,0,0.53083,17.4405,0.50869,0.27945,1.26236,0.000218,0.000218,0.000218
92,232.54,0.38007,17.4847,0.50486,0.30225,1.06588,0.99708,1,0.995,0.89033,0,0,0,0,0.51695,17.0699,0.48439,0.30021,1.24006,0.0001982,0.0001982,0.0001982
93,234.989,0.38804,17.5279,0.49718,0.29105,1.09213,0.99707,1,0.995,0.89005,0,0,0,0,0.51054,17.1905,0.4786,0.29943,1.22429,0.0001784,0.0001784,0.0001784
94,237.404,0.36732,17.5903,0.4847,0.2879,1.04524,0.99692,1,0.995,0.87374,0,0,0,0,0.5172,16.8877,0.4601,0.2945,1.21715,0.0001586,0.0001586,0.0001586
95,239.827,0.3665,17.3095,0.47497,0.28284,1.04498,0.99693,1,0.995,0.87473,0,0,0,0,0.51365,16.9529,0.45246,0.29135,1.20575,0.0001388,0.0001388,0.0001388
96,242.251,0.3396,17.4031,0.47416,0.25564,1.01876,0.99702,1,0.995,0.88712,0,0,0,0,0.48984,17.3967,0.45041,0.30519,1.17765,0.000119,0.000119,0.000119
97,244.672,0.35221,17.4643,0.46667,0.27074,1.04383,0.99707,1,0.995,0.91083,0,0,0,0,0.47863,17.1966,0.4429,0.30522,1.17131,9.92e-05,9.92e-05,9.92e-05
98,247.131,0.35338,17.4222,0.47459,0.27537,1.05366,0.99712,1,0.995,0.9029,0,0,0,0,0.47681,16.7961,0.43532,0.29611,1.17253,7.94e-05,7.94e-05,7.94e-05
99,249.571,0.33375,17.333,0.47088,0.25799,1.02375,0.99711,1,0.995,0.90381,0,0,0,0,0.47398,16.7951,0.43109,0.28948,1.16841,5.96e-05,5.96e-05,5.96e-05
100,252.043,0.36523,17.2788,0.47127,0.26976,1.09257,0.99712,1,0.995,0.89986,0,0,0,0,0.46676,16.8615,0.42822,0.2811,1.15979,3.98e-05,3.98e-05,3.98e-05
