epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,228.488,0.55602,11.664,0.34852,0.37521,1.03545,0.99829,1,0.995,0.8957,0.71038,0.71053,0.64838,0.19723,0.41917,7.64846,0.2608,0.27293,0.9299,0.0010694,0.0010694,0.0010694
49,233.134,0.57079,11.5233,0.34297,0.37449,1.03776,0.99845,1,0.995,0.89151,0.7708,0.71053,0.7026,0.20701,0.4486,7.54345,0.26343,0.28798,0.94088,0.0010496,0.0010496,0.0010496
50,237.786,0.52836,11.023,0.34498,0.3472,1.01079,0.99823,1,0.995,0.92882,0.72391,0.71053,0.68714,0.22778,0.36701,7.44695,0.2633,0.24524,0.9136,0.0010298,0.0010298,0.0010298
51,242.47,0.51951,10.7673,0.3599,0.35379,1.01217,0.99838,1,0.995,0.91964,0.72241,0.71053,0.63187,0.18027,0.34974,7.72065,0.26678,0.25179,0.91319,0.00101,0.00101,0.00101
52,247.098,0.51565,11.0395,0.35377,0.33817,0.9873,0.99847,1,0.995,0.91521,0.74393,0.73684,0.70473,0.20135,0.39917,7.5625,0.26627,0.27219,0.92607,0.0009902,0.0009902,0.0009902
53,251.719,0.50651,10.8705,0.34857,0.33763,1.00244,0.9985,1,0.995,0.91374,0.75597,0.73376,0.69369,0.2165,0.40502,7.29362,0.26896,0.24455,0.92267,0.0009704,0.0009704,0.0009704
54,256.356,0.53622,11.1321,0.34345,0.347,1.01997,0.99853,1,0.995,0.91324,0.73477,0.71053,0.64641,0.22223,0.39515,7.35865,0.27691,0.25169,0.92034,0.0009506,0.0009506,0.0009506
55,260.953,0.54174,10.7759,0.3465,0.34397,1.01582,0.99831,1,0.995,0.90167,0.75267,0.72091,0.67858,0.21772,0.45082,7.48583,0.27628,0.28052,0.9433,0.0009308,0.0009308,0.0009308
56,265.552,0.54902,10.8522,0.35615,0.34695,1.01122,0.99815,1,0.995,0.9224,0.73368,0.72514,0.66269,0.21608,0.38242,7.13984,0.27129,0.23203,0.91733,0.000911,0.000911,0.000911
57,270.157,0.48935,10.1111,0.34827,0.32647,0.9935,0.97709,1,0.995,0.93033,0.79432,0.71053,0.69888,0.20667,0.3477,7.66756,0.26516,0.23397,0.91424,0.0008912,0.0008912,0.0008912
58,274.773,0.51317,10.736,0.33989,0.334,1.00604,0.99856,1,0.995,0.89253,0.72852,0.71053,0.66467,0.2239,0.41425,7.26321,0.26496,0.25936,0.9264,0.0008714,0.0008714,0.0008714
59,279.386,0.5386,10.8413,0.33669,0.34031,1.01394,0.99837,1,0.995,0.91761,0.75821,0.74282,0.72738,0.26456,0.39052,7.10033,0.25584,0.26737,0.92449,0.0008516,0.0008516,0.0008516
60,284.043,0.53683,10.8391,0.33363,0.34772,1.0075,0.99819,1,0.995,0.92722,0.78235,0.75687,0.74193,0.23573,0.39418,7.18935,0.2531,0.2521,0.92295,0.0008318,0.0008318,0.0008318
61,288.637,0.50816,10.3186,0.33305,0.32749,1.00453,0.99835,1,0.995,0.91698,0.75365,0.72475,0.69833,0.23917,0.39992,7.42126,0.2549,0.24464,0.92399,0.000812,0.000812,0.000812
62,293.261,0.51272,10.5505,0.33702,0.33825,1.00623,0.9984,1,0.995,0.92743,0.81448,0.81579,0.79355,0.24602,0.37382,7.14906,0.25745,0.23727,0.9162,0.0007922,0.0007922,0.0007922
63,297.905,0.52062,10.1748,0.32819,0.3358,1.0156,0.9985,1,0.995,0.94051,0.76312,0.76316,0.71225,0.2205,0.36944,7.13918,0.259,0.23927,0.90893,0.0007724,0.0007724,0.0007724
64,302.537,0.51094,10.318,0.32245,0.32141,1.01207,0.99852,1,0.995,0.92977,0.73662,0.73684,0.6627,0.2228,0.35704,7.16946,0.25969,0.23692,0.91236,0.0007526,0.0007526,0.0007526
65,307.157,0.49944,10.2601,0.33172,0.32053,0.99004,0.99613,1,0.995,0.92138,0.76259,0.76316,0.71463,0.21198,0.36862,7.31563,0.26318,0.2356,0.91924,0.0007328,0.0007328,0.0007328
66,311.774,0.51389,10.2726,0.32482,0.32828,0.99492,0.98995,1,0.995,0.92714,0.75891,0.7457,0.73458,0.22052,0.36778,7.31532,0.25604,0.2353,0.91088,0.000713,0.000713,0.000713
67,316.356,0.50633,10.2133,0.32199,0.33381,1.0096,0.99843,1,0.995,0.92936,0.82899,0.76316,0.77115,0.26317,0.36547,6.97484,0.25555,0.24619,0.91309,0.0006932,0.0006932,0.0006932
68,321.016,0.5049,10.1173,0.33199,0.32703,1.00508,0.99838,1,0.995,0.92233,0.80927,0.73684,0.74148,0.24616,0.34245,7.0308,0.26217,0.23668,0.90713,0.0006734,0.0006734,0.0006734
69,325.608,0.48129,10.0176,0.32751,0.31594,0.99525,0.99846,1,0.995,0.923,0.77786,0.7372,0.74033,0.23817,0.337,7.08113,0.25536,0.22326,0.9014,0.0006536,0.0006536,0.0006536
70,330.238,0.49925,10.3332,0.32446,0.32261,0.99845,0.99849,1,0.995,0.92294,0.74788,0.73684,0.67315,0.2392,0.36838,7.11074,0.25875,0.23889,0.90725,0.0006338,0.0006338,0.0006338
71,334.851,0.49838,10.2795,0.33013,0.33186,1.00779,0.99841,1,0.995,0.94329,0.80953,0.71053,0.6879,0.26027,0.32248,7.0235,0.2552,0.22187,0.89735,0.000614,0.000614,0.000614
72,339.499,0.48787,9.93613,0.31789,0.32805,0.99572,0.9985,1,0.995,0.93913,0.76049,0.71053,0.6921,0.24265,0.33115,7.08428,0.25604,0.23015,0.90134,0.0005942,0.0005942,0.0005942
73,344.138,0.51679,10.5689,0.31745,0.33383,1.01755,0.99851,1,0.995,0.9199,0.7833,0.76106,0.73424,0.23616,0.33467,7.10513,0.25517,0.22745,0.90867,0.0005744,0.0005744,0.0005744
74,348.748,0.4983,9.99161,0.32346,0.3112,0.99365,0.99847,1,0.995,0.94345,0.7346,0.71053,0.67414,0.22238,0.34278,7.09623,0.26505,0.2107,0.90156,0.0005546,0.0005546,0.0005546
75,353.365,0.47621,10.0501,0.32682,0.30925,0.98941,0.99835,1,0.995,0.93976,0.73664,0.73684,0.67102,0.22125,0.34902,6.81267,0.25324,0.21193,0.90469,0.0005348,0.0005348,0.0005348
76,357.976,0.46254,10.097,0.31998,0.30267,0.9758,0.99829,1,0.995,0.92615,0.76302,0.76316,0.75024,0.21344,0.354,7.01209,0.25843,0.21322,0.9011,0.000515,0.000515,0.000515
77,362.601,0.49214,10.157,0.32112,0.30936,0.98711,0.99825,1,0.995,0.93671,0.75851,0.74403,0.75164,0.2455,0.34111,6.84549,0.25488,0.19991,0.89934,0.0004952,0.0004952,0.0004952
78,367.227,0.45662,9.64119,0.32846,0.30643,0.98657,0.99811,1,0.995,0.95513,0.73684,0.73684,0.71105,0.24206,0.31417,6.98423,0.2612,0.21116,0.89243,0.0004754,0.0004754,0.0004754
79,371.864,0.48698,9.55707,0.32255,0.30867,0.98955,0.99826,1,0.995,0.94095,0.78807,0.78947,0.75685,0.26616,0.33288,6.83216,0.24849,0.21249,0.89821,0.0004556,0.0004556,0.0004556
80,376.531,0.45259,9.49582,0.32394,0.29326,0.9814,0.99836,1,0.995,0.93714,0.78815,0.78947,0.7664,0.27886,0.35044,6.6644,0.25147,0.21519,0.90471,0.0004358,0.0004358,0.0004358
81,381.208,0.46569,9.60849,0.32098,0.30007,0.96647,0.9982,1,0.995,0.94845,0.78928,0.78947,0.7706,0.25976,0.32027,6.61838,0.24852,0.20877,0.89418,0.000416,0.000416,0.000416
82,385.841,0.46967,9.22922,0.30698,0.29542,0.98575,0.99778,1,0.995,0.9522,0.81523,0.81579,0.786,0.23907,0.32045,6.6474,0.25375,0.20285,0.89316,0.0003962,0.0003962,0.0003962
83,390.449,0.48946,9.74025,0.31459,0.31358,0.98991,0.99779,1,0.995,0.94013,0.8665,0.86842,0.82784,0.2628,0.37371,6.58683,0.25126,0.21888,0.90685,0.0003764,0.0003764,0.0003764
84,395.061,0.46096,9.46081,0.32853,0.29663,0.98407,0.99837,1,0.995,0.9593,0.78423,0.76521,0.75196,0.27905,0.31789,6.62632,0.2477,0.2145,0.88917,0.0003566,0.0003566,0.0003566
85,399.697,0.46377,9.61569,0.31016,0.30185,0.98229,0.99854,1,0.995,0.95347,0.78671,0.77668,0.75459,0.26573,0.33296,6.58305,0.25523,0.21725,0.89284,0.0003368,0.0003368,0.0003368
86,404.314,0.44075,9.35745,0.32207,0.29255,0.97684,0.99854,1,0.995,0.96063,0.78921,0.78947,0.75713,0.25996,0.34955,6.45669,0.25683,0.21632,0.89123,0.000317,0.000317,0.000317
