,run_name,AUC_mean,AUC_std,acc_global_mean,acc_global_std,acc_coleoptera_mean,acc_coleoptera_std,acc_diptera_mean,acc_diptera_std,acc_hymenoptera_mean,acc_hymenoptera_std,acc_lepidoptera_mean,acc_lepidoptera_std
0,base_conf,0.9098380942214677,0.022011664611307012,0.8970416666666665,0.016948604908172623,0.966645751547498,0.01918881132268147,0.916740772358258,0.03463241927046493,0.9518530883801047,0.02715195009352375,0.7325405181196717,0.04954279384920399
1,base_meas,0.8999473906404242,0.028572528182801156,0.9039583333333332,0.015672151079046064,0.9806242460418101,0.015269883702432298,0.9221716715199725,0.029215252821082584,0.9539667578893529,0.029089367929728598,0.7267066623468368,0.051946291927976604
2,base_pos,0.8864825822561572,0.029569726044126277,0.8908333333333331,0.01958776545590526,0.9645877962640448,0.01710828864262946,0.9184067935864282,0.029707870161457574,0.950687312408116,0.02872108312736015,0.7016603962772744,0.056227710129123754
3,related_conf,0.907674618413645,0.020266107501076373,0.9051249999999998,0.014986741825879148,0.9700797286057165,0.01653935759422347,0.9303120369732816,0.02721687416704082,0.947761711192465,0.02651679814307347,0.7433911881304358,0.05462645233145811
4,related_meas,0.8925232161318642,0.03005843302451348,0.8960416666666667,0.0164081513448516,0.9851671815582214,0.012272321082097887,0.9221831621975736,0.029488964193550894,0.9512335259644473,0.025262502008558115,0.6984378625288763,0.06382181484605369
5,related_pos,0.8729065984406337,0.027931520181698297,0.882875,0.016071617062386728,0.9584925607633145,0.01664030975947984,0.9141824181166883,0.03320088663215052,0.9475571592941395,0.027238787260272356,0.6826490932434459,0.04958336191480587
