,run_name,AUC_mean,AUC_std,acc_global_mean,acc_global_std,acc_coleoptera_mean,acc_coleoptera_std,acc_diptera_mean,acc_diptera_std,acc_hymenoptera_mean,acc_hymenoptera_std,acc_lepidoptera_mean,acc_lepidoptera_std
0,base_conf,0.9825609649552567,0.006050766894587164,0.9010833333333333,0.016714722386101555,0.971479494901937,0.0169150425916575,0.9214773812441943,0.030642039859431817,0.949977756010141,0.02526490943885558,0.735802014853205,0.052324470819045885
1,base_meas,0.9745132019428067,0.010192868647655957,0.903,0.017873785895053746,0.9827278079336577,0.012879241213741791,0.9246801113218148,0.028772931762757973,0.9589977607144385,0.02751821388880501,0.7129438673988636,0.06125679314638442
2,base_pos,0.9763374193109342,0.008628657856382732,0.8862916666666666,0.020140952959358978,0.9625537549107344,0.01804765978753692,0.9221269569640352,0.032588337398034795,0.9408294216432188,0.033898260483444666,0.6887423838449703,0.05776355262114003
3,related_conf,0.9813200953767744,0.006568180930610792,0.8994583333333332,0.01812049752505586,0.9680070352059843,0.01968936745278422,0.9193569283730431,0.03342591029305436,0.947520433461218,0.02903773868929416,0.7380951725005436,0.055305131214428954
4,related_meas,0.9729764329461581,0.011316643457080779,0.894,0.01967019742317465,0.9844246089805043,0.013404988586580641,0.9149328673815188,0.028788479326896165,0.9514481258315101,0.028440289269240696,0.6992808847594756,0.052186646665507354
5,related_pos,0.9693284318525557,0.010961727419192754,0.8822083333333335,0.017228599849604086,0.9582883166027945,0.021107540919695772,0.9147051989336681,0.027249067689070934,0.9468616675700303,0.025564265702209623,0.6802761247123444,0.050757312406285345
