epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,145.239,0.59612,6.70104,0.34856,0.38047,1.04576,0.99795,1,0.995,0.87567,0.69543,0.65789,0.56795,0.087,0.54585,4.57724,0.27338,0.30435,0.99003,0.0014456,0.0014456,0.0014456
30,150.039,0.57677,6.53744,0.34234,0.37325,1.03752,0.99734,1,0.995,0.89909,0.6739,0.65789,0.54501,0.08787,0.46946,4.63175,0.27296,0.33036,0.95412,0.0014258,0.0014258,0.0014258
31,154.803,0.58559,6.49863,0.33684,0.37488,1.0297,0.99834,1,0.995,0.89301,0.5002,0.5,0.34731,0.05782,0.45809,4.74333,0.26258,0.28013,0.95122,0.001406,0.001406,0.001406
32,159.553,0.57463,6.51007,0.34714,0.36709,1.03184,0.99737,1,0.995,0.89722,0.65781,0.65789,0.53386,0.12786,0.47721,4.55791,0.26255,0.31002,0.9714,0.0013862,0.0013862,0.0013862
33,164.264,0.57362,6.26812,0.34417,0.36666,1.04416,0.99789,1,0.995,0.90931,0.63525,0.63158,0.54285,0.11776,0.42065,4.40013,0.265,0.27911,0.93794,0.0013664,0.0013664,0.0013664
34,169.029,0.57605,6.20524,0.33285,0.36186,1.02999,0.97062,1,0.99321,0.85758,0.59211,0.55263,0.50935,0.11555,0.54382,4.79069,0.29323,0.35599,0.98641,0.0013466,0.0013466,0.0013466
35,173.775,0.54016,6.16633,0.3414,0.35335,1.01738,0.9981,1,0.995,0.91681,0.77761,0.73684,0.67955,0.19403,0.40186,4.21094,0.26177,0.29087,0.93759,0.0013268,0.0013268,0.0013268
36,178.527,0.54683,6.16413,0.34226,0.35602,1.01725,0.97425,0.99591,0.99449,0.8905,0.66744,0.63158,0.55394,0.14729,0.43507,4.52804,0.2736,0.31529,0.96998,0.001307,0.001307,0.001307
37,183.223,0.54509,6.00423,0.33849,0.35144,1.01662,0.99762,1,0.995,0.90146,0.75353,0.72427,0.64939,0.14286,0.44132,4.34815,0.26495,0.27886,0.94906,0.0012872,0.0012872,0.0012872
38,187.948,0.5775,6.35482,0.32877,0.36774,1.03773,0.99837,1,0.995,0.88475,0.71841,0.68421,0.59986,0.17205,0.49504,4.07992,0.26564,0.27863,0.95385,0.0012674,0.0012674,0.0012674
39,192.628,0.57101,6.06062,0.3283,0.36107,1.05047,0.99845,1,0.995,0.89966,0.6914,0.65789,0.59769,0.14916,0.4324,4.27001,0.26172,0.26947,0.93476,0.0012476,0.0012476,0.0012476
40,197.333,0.56925,6.28522,0.33469,0.36613,1.02019,0.99846,1,0.995,0.87931,0.57846,0.57895,0.4408,0.10368,0.44602,4.35801,0.26329,0.28403,0.97914,0.0012278,0.0012278,0.0012278
41,202.04,0.59434,6.31646,0.33361,0.37712,1.04279,0.99828,1,0.995,0.91115,0.68342,0.68421,0.6143,0.14553,0.44356,4.17313,0.25472,0.31015,0.93844,0.001208,0.001208,0.001208
42,206.726,0.54025,6.04045,0.32794,0.35488,1.0115,0.99835,1,0.995,0.91779,0.70556,0.68421,0.6053,0.14786,0.40032,4.13678,0.2426,0.26597,0.96196,0.0011882,0.0011882,0.0011882
43,211.423,0.53443,6.06701,0.32288,0.34325,1.00674,0.99828,1,0.995,0.93424,0.72662,0.65789,0.59562,0.16925,0.36244,3.94086,0.25275,0.25077,0.91666,0.0011684,0.0011684,0.0011684
44,216.126,0.51439,5.8073,0.321,0.32939,1.01254,0.99836,1,0.995,0.92193,0.73761,0.66597,0.60346,0.15287,0.41914,4.14495,0.25874,0.25872,0.92163,0.0011486,0.0011486,0.0011486
45,220.824,0.52443,5.86503,0.31537,0.32398,0.98926,0.99674,1,0.995,0.93298,0.75774,0.73684,0.68518,0.19529,0.38938,3.83902,0.24101,0.25275,0.90997,0.0011288,0.0011288,0.0011288
46,225.539,0.54254,5.90988,0.32494,0.34155,1.01593,0.9984,1,0.995,0.89847,0.75979,0.71053,0.64185,0.19387,0.4794,3.93853,0.24896,0.27296,0.94807,0.001109,0.001109,0.001109
47,230.226,0.53181,5.7323,0.33012,0.32624,1.01641,0.99846,1,0.995,0.9159,0.57804,0.57895,0.38757,0.07256,0.37203,4.37511,0.2422,0.22562,0.91232,0.0010892,0.0010892,0.0010892
48,234.922,0.53037,6.09137,0.31874,0.33729,1.02211,0.99739,1,0.995,0.92125,0.65602,0.65789,0.51367,0.12475,0.36669,4.12121,0.24934,0.23663,0.9175,0.0010694,0.0010694,0.0010694
49,239.603,0.55686,5.95833,0.30665,0.34679,1.02855,0.99634,1,0.995,0.91853,0.6974,0.68421,0.60791,0.17038,0.38407,4.00532,0.24049,0.24668,0.91997,0.0010496,0.0010496,0.0010496
50,244.3,0.51229,5.60422,0.31369,0.3155,1.00468,0.99567,1,0.995,0.91648,0.68193,0.67718,0.54712,0.13996,0.38817,3.99603,0.24876,0.25444,0.92031,0.0010298,0.0010298,0.0010298
51,249.003,0.49874,5.60517,0.3256,0.31637,0.99891,0.99832,1,0.995,0.93417,0.71007,0.70899,0.60933,0.17533,0.39643,3.84337,0.25335,0.22898,0.91094,0.00101,0.00101,0.00101
52,253.724,0.50446,5.77799,0.31756,0.31666,0.97954,0.99817,1,0.995,0.90693,0.71387,0.71053,0.6314,0.17042,0.41244,3.86391,0.25025,0.25829,0.91744,0.0009902,0.0009902,0.0009902
53,258.416,0.49023,5.55091,0.31532,0.31309,0.99801,0.99849,1,0.995,0.90652,0.7344,0.71053,0.62753,0.17391,0.43512,3.87932,0.24626,0.23227,0.93825,0.0009704,0.0009704,0.0009704
54,263.126,0.5162,5.68961,0.30384,0.32607,1.01028,0.99863,1,0.995,0.89878,0.76491,0.71053,0.63987,0.18793,0.47435,3.89365,0.25585,0.2549,0.95082,0.0009506,0.0009506,0.0009506
55,267.79,0.51408,5.49225,0.31621,0.32274,1.00344,0.99719,1,0.995,0.93297,0.80366,0.73684,0.65958,0.21288,0.38892,3.84971,0.24761,0.25158,0.91409,0.0009308,0.0009308,0.0009308
56,272.504,0.50946,5.72403,0.31393,0.31941,0.99582,0.99851,1,0.995,0.92723,0.79497,0.71434,0.65229,0.19941,0.33816,3.79469,0.24649,0.2216,0.90925,0.000911,0.000911,0.000911
