epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,16.1845,2.3853,11.3481,0.6631,3.24176,0.07233,25.6758,0.89112,0.89474,0.87326,0.32644,0,0,0,0,2.36158,11.1589,0.59422,0.94757,0.07918,0,0.00038,0.00038,0.00038
2,21.1558,1.3252,8.5702,0.45537,0.42237,0.03609,10.2499,1,0.99815,0.995,0.4728,0,0,0,0,1.87351,10.0886,0.26759,0.54237,0.06043,0,0.00070278,0.00070278,0.00070278
3,26.3175,1.1544,7.05324,0.27635,0.33097,0.03085,6.63061,0.97198,1,0.99372,0.51072,0,0,0,0,1.80042,9.95883,0.18791,0.53387,0.0558,0,0.00094636,0.00094636,0.00094636
4,31.2904,1.13702,7.0403,0.2576,0.33027,0.03151,6.1699,0.97431,0.99805,0.99372,0.52718,0,0,0,0,1.60911,9.80281,0.17597,0.45402,0.04742,0,0.00111074,0.00111074,0.00111074
5,36.2698,1.28445,6.47326,0.22157,0.35173,0.03504,5.79117,0.97078,0.97368,0.99275,0.62808,0,0,0,0,1.21022,10.0303,0.1694,0.35903,0.03711,0,0.00119592,0.00119592,0.00119592
6,41.2585,0.98525,6.34845,0.20006,0.32256,0.02916,5.71942,0.99666,1,0.995,0.6916,0,0,0,0,1.06163,9.03585,0.16484,0.35786,0.03003,0,0.00101,0.00101,0.00101
7,46.3122,1.01321,6.0416,0.19758,0.29525,0.02791,5.24179,1,0.99951,0.995,0.69625,0,0,0,0,1.25225,7.7704,0.16115,0.29705,0.03279,0,0.000812,0.000812,0.000812
8,51.2764,0.96684,5.82861,0.18988,0.29454,0.02541,4.90271,0.99848,1,0.995,0.71389,0,0,0,0,1.0591,8.14099,0.16772,0.25555,0.02846,0,0.000614,0.000614,0.000614
9,56.2218,0.9679,5.74741,0.1942,0.2807,0.0267,4.832,0.99888,1,0.995,0.78389,0.14073,0.13158,0.02813,0.00292,0.74849,6.16809,0.16339,0.18921,0.01944,0,0.000416,0.000416,0.000416
10,61.1948,0.7897,5.81236,0.19404,0.215,0.02148,4.75726,0.99849,1,0.995,0.74134,0.34697,0.34211,0.14468,0.01906,0.88294,5.54687,0.16445,0.21259,0.02286,0,0.000218,0.000218,0.000218
