epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,110.693,0.8728,7.81651,0.32891,0.49652,1.17744,0.9971,1,0.995,0.815,0.37129,0.3253,0.14063,0.01652,0.71304,6.24504,0.25189,0.40882,1.13303,0.001802,0.001802,0.001802
12,120.256,0.84747,7.56351,0.32041,0.4873,1.16821,0.99846,1,0.995,0.81384,0.52363,0.45783,0.28406,0.04024,0.70517,5.64199,0.24374,0.39737,1.12601,0.0017822,0.0017822,0.0017822
13,129.869,0.83101,7.35356,0.31321,0.47099,1.14653,0.98958,1,0.995,0.82492,0.47817,0.45783,0.27999,0.04219,0.70237,5.82465,0.24241,0.41641,1.12352,0.0017624,0.0017624,0.0017624
14,139.46,0.81867,7.1777,0.31051,0.48432,1.15312,0.99888,1,0.995,0.86646,0.55244,0.48193,0.36442,0.05629,0.59866,5.6861,0.25207,0.39178,1.05203,0.0017426,0.0017426,0.0017426
15,149.074,0.82199,7.2282,0.30148,0.48371,1.14561,0.99886,1,0.995,0.83832,0.5608,0.49398,0.36457,0.06228,0.67871,5.75207,0.26255,0.39043,1.12238,0.0017228,0.0017228,0.0017228
16,158.635,0.83415,7.03075,0.2996,0.46891,1.14244,0.99873,1,0.995,0.84355,0.54897,0.48193,0.30586,0.041,0.64992,5.61062,0.24433,0.40622,1.08978,0.001703,0.001703,0.001703
17,168.2,0.84858,6.97116,0.29572,0.48164,1.16747,0.99897,1,0.995,0.83741,0.56456,0.49398,0.36846,0.0548,0.66923,5.42791,0.23159,0.39667,1.0784,0.0016832,0.0016832,0.0016832
18,177.765,0.80206,6.90214,0.29903,0.46144,1.13637,0.9988,1,0.995,0.83477,0.64871,0.59036,0.45772,0.08637,0.68139,5.23809,0.23047,0.39957,1.12595,0.0016634,0.0016634,0.0016634
19,187.34,0.7839,6.90337,0.28573,0.44697,1.12575,0.99833,1,0.995,0.79551,0.70114,0.61446,0.48876,0.08581,0.7504,5.34932,0.24078,0.3979,1.13112,0.0016436,0.0016436,0.0016436
20,196.897,0.7738,6.6782,0.28582,0.44075,1.11226,0.99675,1,0.995,0.8516,0.77731,0.68675,0.62133,0.11857,0.60657,5.10305,0.24107,0.37703,1.10541,0.0016238,0.0016238,0.0016238
21,206.593,0.76601,6.6626,0.27988,0.44089,1.10553,0.99973,1,0.995,0.82879,0.71569,0.62651,0.53579,0.09493,0.63859,5.1497,0.23297,0.36509,1.10722,0.001604,0.001604,0.001604
22,216.167,0.79629,6.74367,0.27546,0.44955,1.11775,0.99664,1,0.995,0.84637,0.2222,0.19277,0.06349,0.00936,0.62376,5.96867,0.23606,0.37116,1.07041,0.0015842,0.0015842,0.0015842
23,225.782,0.74507,6.75771,0.27667,0.43262,1.10501,0.99474,1,0.995,0.85806,0.70281,0.61446,0.4708,0.09982,0.63148,5.22654,0.22571,0.43243,1.05503,0.0015644,0.0015644,0.0015644
24,235.36,0.73637,6.43589,0.27698,0.42798,1.09274,0.99914,1,0.995,0.86562,0.38697,0.33735,0.19121,0.0308,0.60312,5.46587,0.22998,0.35362,1.04778,0.0015446,0.0015446,0.0015446
25,244.956,0.75017,6.32201,0.26425,0.42246,1.10185,0.99019,1,0.995,0.84848,0.71705,0.61446,0.55517,0.10846,0.64107,4.99615,0.25435,0.35073,1.07143,0.0015248,0.0015248,0.0015248
26,254.536,0.74672,6.33636,0.27285,0.43198,1.10408,0.99898,1,0.995,0.85685,0.83168,0.72289,0.67213,0.16002,0.58797,4.83567,0.24431,0.34179,1.04715,0.001505,0.001505,0.001505
27,264.127,0.76001,6.44025,0.27257,0.4275,1.10702,0.99799,1,0.995,0.8519,0.69296,0.62651,0.51712,0.10795,0.60653,5.00898,0.22866,0.35841,1.07284,0.0014852,0.0014852,0.0014852
28,273.684,0.70633,6.18029,0.26862,0.40519,1.08696,0.98761,1,0.995,0.87355,0.7057,0.63855,0.5539,0.11241,0.58575,4.99387,0.22735,0.35794,1.02997,0.0014654,0.0014654,0.0014654
29,283.252,0.73494,6.40602,0.25838,0.42313,1.10017,0.99514,1,0.995,0.87512,0.77257,0.6747,0.58315,0.13273,0.56982,4.93832,0.24424,0.33933,1.03261,0.0014456,0.0014456,0.0014456
30,292.838,0.72334,6.12535,0.25881,0.40832,1.09023,0.9985,1,0.995,0.87365,0.83755,0.72289,0.66596,0.15131,0.54488,4.72432,0.22725,0.32919,1.01918,0.0014258,0.0014258,0.0014258
31,302.462,0.70153,6.1458,0.25717,0.40673,1.07334,0.99848,1,0.995,0.86321,0.73352,0.63855,0.48127,0.08866,0.59598,5.07472,0.24443,0.3549,1.04178,0.001406,0.001406,0.001406
32,312.044,0.71429,6.12201,0.25649,0.40296,1.09626,0.99904,1,0.995,0.85036,0.80739,0.68675,0.64623,0.17958,0.59176,4.58756,0.23633,0.32113,1.03973,0.0013862,0.0013862,0.0013862
33,321.71,0.73388,6.06358,0.25649,0.41151,1.0862,0.99874,1,0.995,0.85865,0.87455,0.77108,0.73801,0.17782,0.57972,4.60088,0.23136,0.33491,1.04156,0.0013664,0.0013664,0.0013664
34,331.319,0.69264,6.10769,0.25096,0.40455,1.08552,0.99795,1,0.995,0.87832,0.73291,0.6506,0.5824,0.12548,0.53739,4.83725,0.23572,0.31104,1.00059,0.0013466,0.0013466,0.0013466
35,340.928,0.72676,6.19915,0.25186,0.42244,1.1005,0.99904,1,0.995,0.85753,0.81497,0.72289,0.65759,0.15384,0.58346,4.78455,0.22897,0.34265,1.01723,0.0013268,0.0013268,0.0013268
36,350.546,0.68242,5.96481,0.25121,0.3871,1.06272,0.99907,1,0.995,0.88134,0.79405,0.71084,0.64382,0.16864,0.51223,4.56435,0.23288,0.32712,1.01423,0.001307,0.001307,0.001307
37,360.193,0.65121,5.93287,0.24899,0.38489,1.04657,0.999,1,0.995,0.88436,0.84369,0.73494,0.66161,0.15799,0.53776,4.66249,0.23059,0.3411,1.00743,0.0012872,0.0012872,0.0012872
38,369.779,0.69364,5.91843,0.24105,0.39723,1.08171,0.99899,1,0.995,0.88549,0.8696,0.77108,0.72726,0.16888,0.54642,4.69541,0.23248,0.33188,1.02689,0.0012674,0.0012674,0.0012674
39,379.407,0.68591,5.87286,0.24839,0.39211,1.06703,0.99869,1,0.995,0.88146,0.82239,0.72289,0.68023,0.14271,0.55533,4.76071,0.23166,0.32891,1.0113,0.0012476,0.0012476,0.0012476
40,388.997,0.70451,6.02989,0.24124,0.40061,1.09952,0.99913,1,0.995,0.87035,0.77548,0.68675,0.61073,0.13389,0.55837,4.66754,0.22842,0.3328,1.03018,0.0012278,0.0012278,0.0012278
41,398.582,0.69297,5.90337,0.24047,0.39156,1.08634,0.99853,1,0.995,0.86009,0.81968,0.72289,0.64522,0.18271,0.56775,4.39811,0.22725,0.34497,1.02933,0.001208,0.001208,0.001208
42,408.167,0.70037,5.93308,0.24168,0.39265,1.07795,0.99907,1,0.995,0.87079,0.90619,0.79518,0.75969,0.19026,0.58289,4.41252,0.22755,0.34021,1.03305,0.0011882,0.0011882,0.0011882
43,417.801,0.70104,5.85125,0.23418,0.3974,1.07175,0.99905,1,0.995,0.88241,0.8974,0.78313,0.75036,0.21579,0.55856,4.40581,0.22513,0.31528,1.01459,0.0011684,0.0011684,0.0011684
44,427.421,0.7007,5.86739,0.23599,0.39121,1.08461,0.99839,1,0.995,0.87106,0.78353,0.68675,0.62695,0.14966,0.55745,4.64324,0.22141,0.31796,1.02663,0.0011486,0.0011486,0.0011486
45,437.026,0.67059,5.75762,0.23846,0.37754,1.06211,0.99846,1,0.995,0.86904,0.87015,0.75904,0.71687,0.1985,0.53644,4.50745,0.22006,0.31986,1.00841,0.0011288,0.0011288,0.0011288
46,446.622,0.63161,5.68524,0.2416,0.36303,1.04555,0.99917,1,0.995,0.87813,0.8792,0.75904,0.7472,0.20219,0.53104,4.39911,0.23767,0.29924,0.99456,0.001109,0.001109,0.001109
47,456.217,0.64907,5.8023,0.22975,0.37171,1.06046,0.99913,1,0.995,0.8983,0.92424,0.80723,0.78178,0.21557,0.50578,4.37378,0.22495,0.30583,0.98843,0.0010892,0.0010892,0.0010892
48,465.844,0.62022,5.60272,0.2309,0.35305,1.03499,0.99897,1,0.995,0.88461,0.91193,0.80723,0.79228,0.20819,0.52246,4.36033,0.22045,0.30297,1.00941,0.0010694,0.0010694,0.0010694
49,475.443,0.6587,5.69265,0.23277,0.3735,1.06983,0.99919,1,0.995,0.89908,0.85162,0.74699,0.69656,0.17872,0.49629,4.52677,0.21441,0.28724,0.98072,0.0010496,0.0010496,0.0010496
50,485.029,0.62482,5.66671,0.23794,0.36688,1.04158,0.99905,1,0.995,0.88664,0.87464,0.75657,0.72272,0.18998,0.52193,4.4571,0.22255,0.29663,1.00447,0.0010298,0.0010298,0.0010298
51,494.618,0.64822,5.62446,0.22737,0.3723,1.06073,0.9991,1,0.995,0.87819,0.88133,0.78313,0.74955,0.22039,0.51267,4.33134,0.23072,0.31063,0.99081,0.00101,0.00101,0.00101
52,504.212,0.63079,5.62292,0.23288,0.35194,1.05452,0.99916,1,0.995,0.87891,0.84521,0.74699,0.71407,0.20585,0.49758,4.36736,0.23028,0.29544,0.98013,0.0009902,0.0009902,0.0009902
53,513.857,0.61437,5.45982,0.22574,0.34952,1.02817,0.99918,1,0.995,0.88612,0.87583,0.75904,0.73155,0.17449,0.49862,4.50043,0.21169,0.30014,0.97236,0.0009704,0.0009704,0.0009704
54,523.432,0.60382,5.54201,0.22339,0.34842,1.02476,0.99917,1,0.995,0.90333,0.90705,0.79518,0.76882,0.2312,0.51652,4.28462,0.20971,0.29982,0.98183,0.0009506,0.0009506,0.0009506
55,533.045,0.60969,5.44189,0.22986,0.35241,1.02728,1,0.99969,0.995,0.88885,0.89089,0.77108,0.73231,0.21417,0.49389,4.28096,0.21291,0.29236,0.98,0.0009308,0.0009308,0.0009308
56,542.651,0.62843,5.3859,0.22525,0.34435,1.03633,0.99906,1,0.995,0.88414,0.91388,0.79518,0.7698,0.20911,0.51934,4.29963,0.2262,0.29765,0.99429,0.000911,0.000911,0.000911
57,552.241,0.62979,5.52919,0.22176,0.35662,1.04667,0.99887,1,0.995,0.87196,0.84142,0.73494,0.66008,0.18639,0.52578,4.41454,0.21404,0.31856,0.99008,0.0008912,0.0008912,0.0008912
58,561.828,0.6101,5.42422,0.23441,0.34537,1.0309,0.99918,1,0.995,0.86094,0.81702,0.72289,0.64607,0.19135,0.57017,4.34885,0.21192,0.31674,1.02301,0.0008714,0.0008714,0.0008714
59,571.424,0.60085,5.41098,0.22459,0.35372,1.0325,0.99915,1,0.995,0.90468,0.8887,0.76961,0.74492,0.22426,0.48128,4.2174,0.2281,0.27092,0.97368,0.0008516,0.0008516,0.0008516
60,581.004,0.6001,5.57061,0.21823,0.3419,1.02385,0.99888,1,0.995,0.89284,0.88735,0.79518,0.75427,0.22271,0.48701,4.24875,0.21064,0.28343,0.97209,0.0008318,0.0008318,0.0008318
61,590.606,0.59036,5.33835,0.22178,0.33327,1.01665,0.99923,1,0.995,0.88345,0.90739,0.80723,0.77874,0.22229,0.49641,4.25304,0.20752,0.28754,0.97394,0.000812,0.000812,0.000812
62,600.197,0.61671,5.367,0.21295,0.34843,1.04084,0.99855,1,0.995,0.90022,0.93435,0.80723,0.79681,0.21217,0.45627,4.22873,0.21208,0.27614,0.96037,0.0007922,0.0007922,0.0007922
63,609.801,0.60065,5.20385,0.21976,0.33881,1.03006,0.99907,1,0.995,0.89993,0.93121,0.81557,0.78072,0.23843,0.47404,4.12373,0.2146,0.28329,0.97417,0.0007724,0.0007724,0.0007724
64,619.476,0.60955,5.45542,0.2258,0.34774,1.03904,0.99914,1,0.995,0.89909,0.89726,0.79518,0.76046,0.2121,0.46368,4.26628,0.21552,0.27216,0.97008,0.0007526,0.0007526,0.0007526
65,629.11,0.59841,5.36415,0.21803,0.33557,1.01565,0.99904,1,0.995,0.89754,0.91217,0.80723,0.78623,0.21983,0.46578,4.17645,0.21284,0.27304,0.96167,0.0007328,0.0007328,0.0007328
66,638.857,0.57725,5.21073,0.21638,0.33022,1.01955,0.99917,1,0.995,0.90812,0.90718,0.80723,0.77555,0.22039,0.46945,4.17594,0.21753,0.27488,0.96365,0.000713,0.000713,0.000713
67,648.466,0.58566,5.20309,0.2254,0.33028,1.02524,0.99902,1,0.995,0.91313,0.8864,0.78313,0.75347,0.2114,0.45217,4.19426,0.21752,0.26893,0.93865,0.0006932,0.0006932,0.0006932
68,658.065,0.55356,5.13656,0.21605,0.32074,1.00605,0.99916,1,0.995,0.9073,0.93141,0.81802,0.79925,0.21791,0.45606,4.16437,0.21637,0.27641,0.96602,0.0006734,0.0006734,0.0006734
69,667.747,0.57341,5.28249,0.21622,0.32591,1.01266,0.99917,1,0.995,0.90469,0.90084,0.79518,0.76027,0.22948,0.47638,4.15782,0.2145,0.27752,0.96493,0.0006536,0.0006536,0.0006536
70,677.363,0.59429,5.36335,0.21406,0.34364,1.02732,0.99914,1,0.995,0.91266,0.91195,0.80723,0.77515,0.2228,0.46164,4.13268,0.21463,0.27965,0.95307,0.0006338,0.0006338,0.0006338
71,686.946,0.58206,5.22994,0.20712,0.33421,1.01741,0.99921,1,0.995,0.90586,0.88856,0.76857,0.75357,0.24259,0.45479,4.07525,0.21024,0.25975,0.95349,0.000614,0.000614,0.000614
72,696.57,0.54625,5.10726,0.21088,0.32013,1.00991,0.9992,1,0.995,0.90706,0.90695,0.80723,0.77873,0.24574,0.46773,4.09828,0.21165,0.2759,0.9476,0.0005942,0.0005942,0.0005942
73,706.192,0.54956,5.20963,0.21515,0.31963,1.00176,0.99919,1,0.995,0.91026,0.93132,0.81693,0.79553,0.25161,0.4601,4.07058,0.21544,0.2528,0.95427,0.0005744,0.0005744,0.0005744
74,715.812,0.54662,5.1061,0.20817,0.31453,1.00006,0.9992,1,0.995,0.89608,0.90057,0.79518,0.7746,0.21602,0.47044,4.21526,0.20908,0.26412,0.97213,0.0005546,0.0005546,0.0005546
75,725.426,0.55271,5.18773,0.21369,0.3174,1.00335,0.99893,1,0.995,0.90657,0.93681,0.81928,0.79613,0.25512,0.44845,4.08005,0.20635,0.25685,0.96507,0.0005348,0.0005348,0.0005348
76,734.995,0.53454,5.16767,0.21483,0.308,0.99975,0.99908,1,0.995,0.90337,0.91297,0.80723,0.78706,0.25691,0.44246,4.0512,0.21172,0.25752,0.95537,0.000515,0.000515,0.000515
77,744.645,0.5519,5.12686,0.21172,0.31378,1.00333,0.99897,1,0.995,0.91044,0.91034,0.80723,0.77506,0.2507,0.44225,4.05152,0.20546,0.25619,0.93668,0.0004952,0.0004952,0.0004952
78,754.225,0.54406,5.15417,0.21311,0.30947,1.0051,0.99918,1,0.995,0.9023,0.9275,0.81928,0.80233,0.2688,0.46358,4.03122,0.20991,0.27197,0.96166,0.0004754,0.0004754,0.0004754
79,763.849,0.54039,5.16248,0.21273,0.31559,1.00609,0.9992,1,0.995,0.90252,0.89446,0.78313,0.7525,0.23949,0.44894,4.10056,0.21312,0.2603,0.95383,0.0004556,0.0004556,0.0004556
80,773.454,0.54624,5.13638,0.2146,0.31266,1.01306,0.99921,1,0.995,0.90109,0.91749,0.80723,0.78023,0.23254,0.44821,4.12247,0.21519,0.24985,0.94828,0.0004358,0.0004358,0.0004358
81,783.074,0.54757,5.08448,0.20025,0.31453,1.00551,0.99919,1,0.995,0.91175,0.88819,0.76567,0.74339,0.22839,0.4402,4.10308,0.20831,0.24976,0.94479,0.000416,0.000416,0.000416
82,792.694,0.52273,5.01154,0.21455,0.30288,0.99275,0.99915,1,0.995,0.90697,0.93039,0.80522,0.79551,0.26278,0.45615,4.02417,0.21144,0.2511,0.94465,0.0003962,0.0003962,0.0003962
83,802.315,0.53604,4.92757,0.21111,0.30692,1.00529,0.99921,1,0.995,0.91238,0.90118,0.79518,0.78107,0.25303,0.42767,4.03864,0.21222,0.24948,0.93469,0.0003764,0.0003764,0.0003764
84,811.932,0.52561,4.90707,0.20742,0.30336,1.00241,0.99922,1,0.995,0.91119,0.90735,0.79518,0.77918,0.24882,0.43183,4.00161,0.2077,0.25097,0.93567,0.0003566,0.0003566,0.0003566
85,821.545,0.51341,4.94639,0.20615,0.29354,0.98944,0.9992,1,0.995,0.9227,0.91758,0.80723,0.78139,0.25502,0.42658,4.00984,0.2054,0.24459,0.92977,0.0003368,0.0003368,0.0003368
86,831.193,0.51671,4.97691,0.20989,0.30096,0.98889,0.99921,1,0.995,0.91445,0.90806,0.80723,0.78429,0.25073,0.42523,4.04679,0.20678,0.24872,0.92979,0.000317,0.000317,0.000317
87,840.821,0.51479,5.02898,0.20693,0.29803,0.99773,0.9992,1,0.995,0.91274,0.92294,0.81928,0.79409,0.2624,0.43444,3.96619,0.20378,0.24701,0.93629,0.0002972,0.0002972,0.0002972
88,850.42,0.49444,4.77056,0.20729,0.28971,0.98393,0.99922,1,0.995,0.91316,0.93123,0.8158,0.79571,0.25667,0.43279,4.01857,0.20864,0.25106,0.93522,0.0002774,0.0002774,0.0002774
89,860.017,0.50726,4.92253,0.2047,0.29196,0.98672,0.99919,1,0.995,0.90734,0.92105,0.80723,0.78977,0.25674,0.44287,4.01109,0.20946,0.24628,0.9534,0.0002576,0.0002576,0.0002576
90,869.606,0.4994,4.89015,0.21014,0.29245,0.98591,0.99914,1,0.995,0.91677,0.8969,0.79518,0.77649,0.26474,0.43075,3.96201,0.21075,0.24517,0.94423,0.0002378,0.0002378,0.0002378
91,880.01,0.39611,3.8776,0.17526,0.25302,0.92683,0.99922,1,0.995,0.91577,0.9133,0.80723,0.7737,0.24811,0.42804,4.03173,0.19109,0.24552,0.94243,0.000218,0.000218,0.000218
92,889.58,0.39224,3.80469,0.15578,0.24383,0.92946,0.99924,1,0.995,0.91367,0.90528,0.81928,0.79505,0.26087,0.44231,3.97429,0.18403,0.24404,0.93577,0.0001982,0.0001982,0.0001982
93,899.176,0.39234,3.76714,0.14831,0.24656,0.92136,0.99916,1,0.995,0.91178,0.90474,0.80723,0.77882,0.27075,0.4364,3.96475,0.1795,0.24194,0.94551,0.0001784,0.0001784,0.0001784
94,908.808,0.37618,3.76214,0.142,0.24181,0.90331,0.99927,1,0.995,0.90662,0.92086,0.80723,0.79736,0.28125,0.45036,3.93914,0.17842,0.25541,0.9386,0.0001586,0.0001586,0.0001586
95,918.437,0.37484,3.72093,0.13996,0.23513,0.90477,0.99921,1,0.995,0.91182,0.93998,0.83133,0.8212,0.28202,0.42211,3.90542,0.1758,0.23508,0.93057,0.0001388,0.0001388,0.0001388
96,928.054,0.36479,3.72243,0.13867,0.23113,0.89627,0.99921,1,0.995,0.92014,0.94492,0.82684,0.81957,0.28542,0.41374,3.90069,0.17551,0.22772,0.92568,0.000119,0.000119,0.000119
97,937.758,0.37444,3.70375,0.13897,0.23165,0.92041,0.99919,1,0.995,0.91204,0.92502,0.80723,0.7875,0.2677,0.42679,3.95049,0.17494,0.23354,0.93568,9.92e-05,9.92e-05,9.92e-05
98,947.382,0.36029,3.68506,0.13843,0.23201,0.90703,0.9992,1,0.995,0.91161,0.94276,0.83133,0.82166,0.28693,0.42467,3.89898,0.1736,0.22867,0.93204,7.94e-05,7.94e-05,7.94e-05
99,956.952,0.34325,3.66305,0.1358,0.21654,0.88068,0.99922,1,0.995,0.92186,0.93055,0.81928,0.79412,0.27042,0.41438,3.93179,0.17318,0.21887,0.92357,5.96e-05,5.96e-05,5.96e-05
100,966.545,0.34273,3.62716,0.13641,0.21403,0.87903,0.99922,1,0.995,0.91141,0.94518,0.83093,0.82263,0.28511,0.41692,3.88805,0.17333,0.22083,0.9243,3.98e-05,3.98e-05,3.98e-05
