epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,149.976,0.723,21.49,0.52237,0.42995,1.25991,1,0.99473,0.995,0.84176,0,0,0,0,0.72524,19.4176,0.53257,0.43716,1.41829,0.0008912,0.0008912,0.0008912
58,152.459,0.6752,21.193,0.516,0.42358,1.23767,0.99695,1,0.995,0.85333,0,0,0,0,0.74702,19.4052,0.53421,0.40719,1.47159,0.0008714,0.0008714,0.0008714
59,154.917,0.684,21.1215,0.50588,0.42008,1.24367,1,0.98957,0.995,0.85703,0,0,0,0,0.67713,19.9879,0.53633,0.37339,1.4186,0.0008516,0.0008516,0.0008516
60,157.403,0.69088,21.1293,0.52683,0.43117,1.25553,1,0.99666,0.995,0.82746,0,0,0,0,0.67894,19.8011,0.48393,0.34637,1.42265,0.0008318,0.0008318,0.0008318
61,159.867,0.62662,20.952,0.5268,0.39955,1.21618,0.99632,1,0.995,0.82169,0,0,0,0,0.68775,19.8358,0.47756,0.3549,1.39348,0.000812,0.000812,0.000812
62,162.352,0.6752,20.8896,0.51649,0.40917,1.23142,0.99645,1,0.995,0.84362,0,0,0,0,0.62088,19.7157,0.46667,0.32632,1.32927,0.0007922,0.0007922,0.0007922
63,164.83,0.67292,21.0181,0.50831,0.43658,1.25104,0.99715,1,0.995,0.84239,0,0,0,0,0.58588,19.4797,0.46927,0.33923,1.28534,0.0007724,0.0007724,0.0007724
64,167.321,0.66948,21.0471,0.49905,0.41234,1.24093,0.99669,1,0.995,0.8599,0,0,0,0,0.53399,19.4803,0.47272,0.35132,1.25399,0.0007526,0.0007526,0.0007526
65,169.788,0.63938,21.1352,0.51566,0.38882,1.20927,0.9968,1,0.995,0.87973,0,0,0,0,0.58804,19.2341,0.49924,0.37803,1.29465,0.0007328,0.0007328,0.0007328
66,172.3,0.63634,20.9106,0.51004,0.39219,1.213,0.99636,1,0.995,0.87586,0,0,0,0,0.60591,19.1875,0.50299,0.35143,1.31109,0.000713,0.000713,0.000713
67,174.764,0.65073,21.0361,0.50478,0.39193,1.22782,0.99597,1,0.995,0.86735,0,0,0,0,0.59108,19.5881,0.50447,0.36849,1.29811,0.0006932,0.0006932,0.0006932
68,177.246,0.62159,20.5807,0.505,0.38677,1.19953,0.99691,1,0.995,0.8634,0,0,0,0,0.58805,19.92,0.53126,0.34743,1.26909,0.0006734,0.0006734,0.0006734
69,179.716,0.64494,21.0248,0.50879,0.38879,1.20418,0.99656,1,0.995,0.88193,0,0,0,0,0.58004,19.4025,0.50867,0.33133,1.28634,0.0006536,0.0006536,0.0006536
70,182.236,0.59056,21.0423,0.52552,0.37813,1.19802,0.99685,1,0.995,0.86961,0,0,0,0,0.54483,19.2545,0.4922,0.32489,1.2603,0.0006338,0.0006338,0.0006338
71,184.717,0.61472,20.8627,0.49938,0.38488,1.17943,0.99708,1,0.995,0.89251,0,0,0,0,0.53394,19.2205,0.47365,0.30072,1.25263,0.000614,0.000614,0.000614
72,187.239,0.64149,20.7407,0.50725,0.40509,1.22004,0.99706,1,0.995,0.85046,0,0,0,0,0.59826,19.3408,0.51028,0.32399,1.33137,0.0005942,0.0005942,0.0005942
73,189.719,0.61462,20.9466,0.50847,0.38163,1.19262,0.99639,1,0.995,0.84895,0,0,0,0,0.596,19.1327,0.50721,0.33193,1.33142,0.0005744,0.0005744,0.0005744
74,192.227,0.59336,20.8586,0.50481,0.38185,1.20093,0.99591,1,0.995,0.87519,0,0,0,0,0.5706,19.2682,0.4991,0.33193,1.30709,0.0005546,0.0005546,0.0005546
75,194.697,0.61018,20.7091,0.50539,0.37778,1.18124,0.99619,1,0.995,0.8871,0,0,0,0,0.5604,19.6578,0.51048,0.3106,1.2984,0.0005348,0.0005348,0.0005348
76,197.185,0.62599,20.659,0.50643,0.37791,1.18949,0.99685,1,0.995,0.8914,0,0,0,0,0.53586,19.0569,0.48457,0.29731,1.25801,0.000515,0.000515,0.000515
77,199.653,0.62121,20.5679,0.49882,0.35853,1.18085,0.99657,1,0.995,0.87812,0,0,0,0,0.54698,19.136,0.48335,0.31389,1.27236,0.0004952,0.0004952,0.0004952
78,202.153,0.62886,20.9207,0.50252,0.39265,1.24461,0.99708,1,0.995,0.86304,0,0,0,0,0.55515,19.2914,0.48195,0.33562,1.25027,0.0004754,0.0004754,0.0004754
79,204.62,0.54254,20.3596,0.50975,0.34866,1.14716,0.99717,1,0.995,0.86304,0,0,0,0,0.5469,19.2431,0.4787,0.30498,1.24763,0.0004556,0.0004556,0.0004556
80,207.118,0.57621,20.375,0.5027,0.35671,1.16996,0.99737,1,0.995,0.87684,0,0,0,0,0.51374,19.0677,0.46844,0.29681,1.22196,0.0004358,0.0004358,0.0004358
81,209.592,0.57373,20.4679,0.5139,0.35536,1.16175,0.99758,1,0.995,0.90727,0,0,0,0,0.48145,19.3014,0.475,0.30788,1.19942,0.000416,0.000416,0.000416
82,212.113,0.62733,20.8175,0.48835,0.39269,1.19653,0.99777,1,0.995,0.89376,0,0,0,0,0.48512,19.2285,0.49025,0.31215,1.22155,0.0003962,0.0003962,0.0003962
83,214.575,0.5628,20.5898,0.48821,0.35473,1.15527,0.99814,1,0.995,0.90275,0,0,0,0,0.48513,19.1086,0.49467,0.32026,1.22673,0.0003764,0.0003764,0.0003764
84,217.077,0.56223,20.6557,0.50098,0.36613,1.14967,0.99742,1,0.995,0.90235,0,0,0,0,0.48315,19.1537,0.49753,0.3086,1.20218,0.0003566,0.0003566,0.0003566
85,219.55,0.59479,20.4482,0.50545,0.37467,1.20818,0.9973,1,0.995,0.90856,0,0,0,0,0.48088,18.9988,0.48495,0.28936,1.1965,0.0003368,0.0003368,0.0003368
86,222.093,0.58542,20.145,0.49439,0.3607,1.17499,0.99716,1,0.995,0.90969,0,0,0,0,0.46724,19.0464,0.47895,0.28798,1.16326,0.000317,0.000317,0.000317
87,224.653,0.56346,20.3912,0.49265,0.35054,1.14186,0.99711,1,0.995,0.91046,0,0,0,0,0.47643,19.2771,0.47806,0.30212,1.16948,0.0002972,0.0002972,0.0002972
88,227.165,0.57742,20.515,0.49605,0.35326,1.17248,0.99682,1,0.995,0.88426,0,0,0,0,0.49056,19.1897,0.48531,0.29459,1.20095,0.0002774,0.0002774,0.0002774
89,229.619,0.57962,20.2449,0.48874,0.35817,1.16617,0.99562,1,0.995,0.87293,0,0,0,0,0.5043,19.3406,0.49934,0.29824,1.22541,0.0002576,0.0002576,0.0002576
