epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,351.107,0.88571,9.95169,0.31737,0.49277,1.25524,0.99394,1,0.995,0.78209,0.50387,0.43103,0.26911,0.05124,0.81006,7.9193,0.27234,0.41202,1.25939,0.0014654,0.0014654,0.0014654
29,362.766,0.87537,9.98977,0.3081,0.48285,1.24999,0.98697,1,0.99483,0.79058,0.52837,0.43966,0.31818,0.05784,0.80329,7.76189,0.27351,0.39068,1.27067,0.0014456,0.0014456,0.0014456
30,374.228,0.86559,9.88441,0.30693,0.48396,1.2567,0.98722,0.99901,0.99227,0.79564,0.59298,0.43966,0.3206,0.06835,0.78575,7.68853,0.2816,0.40324,1.26207,0.0014258,0.0014258,0.0014258
31,385.565,0.87298,9.96426,0.30596,0.48147,1.25322,0.99499,0.99569,0.99409,0.78893,0.64176,0.43103,0.38431,0.06968,0.79505,7.50253,0.27146,0.394,1.25266,0.001406,0.001406,0.001406
32,397.458,0.84259,9.74513,0.29924,0.46216,1.23931,0.98652,1,0.99422,0.80782,0.55347,0.4755,0.30236,0.06467,0.7385,7.33542,0.27798,0.36793,1.2384,0.0013862,0.0013862,0.0013862
33,408.964,0.84942,9.79672,0.30347,0.47628,1.23116,0.99568,1,0.995,0.81135,0.58267,0.49569,0.37276,0.07236,0.72623,7.403,0.27795,0.3733,1.20408,0.0013664,0.0013664,0.0013664
34,420.388,0.83399,9.5733,0.29915,0.4557,1.22691,0.99531,1,0.99474,0.80025,0.54474,0.44397,0.32577,0.05998,0.77717,7.55818,0.27184,0.37714,1.24934,0.0013466,0.0013466,0.0013466
35,431.692,0.85765,9.70869,0.29763,0.46967,1.24171,0.99023,1,0.99436,0.80691,0.56291,0.44828,0.3494,0.06465,0.75291,7.39559,0.27169,0.37733,1.23286,0.0013268,0.0013268,0.0013268
36,443.561,0.84146,9.68239,0.29852,0.46852,1.23351,0.99529,1,0.99487,0.81466,0.56311,0.49569,0.36091,0.07832,0.69517,7.26386,0.27423,0.3784,1.18051,0.001307,0.001307,0.001307
37,455.05,0.8496,9.54567,0.29215,0.45742,1.22937,0.99812,1,0.995,0.81075,0.59163,0.5,0.40913,0.08002,0.70801,7.30229,0.26453,0.36797,1.19597,0.0012872,0.0012872,0.0012872
38,466.517,0.84156,9.60912,0.29074,0.4578,1.22715,0.99516,1,0.995,0.79784,0.61841,0.48707,0.42619,0.09114,0.79224,7.23994,0.27057,0.38838,1.25494,0.0012674,0.0012674,0.0012674
39,478.322,0.82603,9.61511,0.29161,0.46261,1.22202,0.99425,1,0.99474,0.80954,0.61018,0.45259,0.39367,0.07305,0.72441,7.42936,0.27593,0.3845,1.21076,0.0012476,0.0012476,0.0012476
40,489.482,0.82324,9.50728,0.28651,0.44879,1.2091,0.99774,1,0.995,0.81364,0.65137,0.48707,0.38668,0.08098,0.72029,7.18569,0.25972,0.36208,1.20073,0.0012278,0.0012278,0.0012278
41,501.69,0.81289,9.48506,0.29007,0.44094,1.20245,0.99958,1,0.995,0.78863,0.58726,0.46983,0.31306,0.06014,0.84157,7.44877,0.28044,0.37335,1.2804,0.001208,0.001208,0.001208
42,513.706,0.81137,9.32321,0.29234,0.4538,1.20189,0.99532,1,0.99483,0.818,0.59195,0.47845,0.36539,0.07674,0.7061,7.13527,0.26556,0.37208,1.1936,0.0011882,0.0011882,0.0011882
43,525.578,0.81149,9.30335,0.28716,0.43517,1.20633,0.99526,1,0.995,0.81481,0.59373,0.50431,0.35797,0.07234,0.70856,7.13996,0.25389,0.36129,1.18405,0.0011684,0.0011684,0.0011684
44,537.397,0.79987,9.14565,0.28909,0.43269,1.20268,0.99013,1,0.99487,0.81194,0.57607,0.49786,0.35338,0.07767,0.73344,7.33046,0.28193,0.36174,1.21404,0.0011486,0.0011486,0.0011486
45,549.622,0.81632,9.34029,0.28802,0.44322,1.2114,0.99966,1,0.995,0.82463,0.62164,0.51293,0.41936,0.09381,0.69692,7.12359,0.27097,0.35369,1.17533,0.0011288,0.0011288,0.0011288
46,561.663,0.80021,9.32358,0.28717,0.44339,1.20419,0.99102,1,0.99466,0.8225,0.6171,0.5,0.39891,0.09079,0.70952,7.09446,0.25705,0.36517,1.19874,0.001109,0.001109,0.001109
47,573.949,0.79891,9.21774,0.29048,0.43955,1.19844,0.9903,1,0.99474,0.8022,0.62446,0.49138,0.42257,0.1043,0.76045,7.00926,0.2646,0.36624,1.21726,0.0010892,0.0010892,0.0010892
48,586.482,0.81666,9.25078,0.2852,0.44369,1.2169,0.99952,1,0.995,0.80833,0.58594,0.50431,0.35623,0.0766,0.72366,6.90659,0.25243,0.35846,1.2113,0.0010694,0.0010694,0.0010694
49,598.094,0.81706,9.1739,0.28332,0.44258,1.22052,0.99141,0.99512,0.99448,0.82274,0.63666,0.5,0.41353,0.09027,0.68241,6.96624,0.26506,0.35103,1.18816,0.0010496,0.0010496,0.0010496
50,610.617,0.78063,9.20009,0.27884,0.43038,1.18917,0.99544,1,0.995,0.82528,0.65763,0.51293,0.46465,0.09915,0.70112,6.96751,0.26723,0.34642,1.18566,0.0010298,0.0010298,0.0010298
51,621.889,0.78023,9.00574,0.28103,0.42458,1.18179,0.99536,1,0.99483,0.83313,0.60887,0.51293,0.4334,0.10133,0.66351,6.90357,0.24898,0.34526,1.1606,0.00101,0.00101,0.00101
52,634.235,0.79574,9.11625,0.27605,0.4286,1.20008,1,0.99871,0.995,0.81873,0.70614,0.52155,0.45857,0.10454,0.71511,6.81722,0.25873,0.35088,1.18984,0.0009902,0.0009902,0.0009902
53,646.74,0.77675,8.9667,0.27703,0.42481,1.18874,1,0.99879,0.995,0.82091,0.61825,0.52155,0.4154,0.09429,0.67347,6.78937,0.26264,0.34523,1.16876,0.0009704,0.0009704,0.0009704
54,659.023,0.77045,8.95524,0.27206,0.41803,1.17827,0.99536,1,0.99496,0.83256,0.62596,0.50431,0.41488,0.09116,0.65649,6.82598,0.25565,0.33605,1.15567,0.0009506,0.0009506,0.0009506
55,670.865,0.78054,9.03893,0.27436,0.42522,1.20126,0.98666,1,0.99435,0.8226,0.63981,0.5431,0.46773,0.10776,0.69526,6.75694,0.24465,0.34962,1.18868,0.0009308,0.0009308,0.0009308
56,683.214,0.77618,8.97229,0.27453,0.42397,1.19057,0.99967,1,0.995,0.83755,0.62612,0.50862,0.4278,0.09881,0.64131,6.75135,0.24126,0.31938,1.13585,0.000911,0.000911,0.000911
57,695.034,0.75103,8.83937,0.27554,0.41512,1.1675,0.99525,1,0.99474,0.83555,0.64631,0.53879,0.43352,0.10031,0.63906,6.67944,0.24414,0.33025,1.1439,0.0008912,0.0008912,0.0008912
58,707.309,0.76787,8.94645,0.27594,0.41284,1.18218,0.99108,1,0.99496,0.82688,0.60013,0.51106,0.41985,0.09815,0.66869,6.78749,0.25872,0.33384,1.16456,0.0008714,0.0008714,0.0008714
