epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,8.57856,2.36852,68.7265,0.69641,1.89184,0.05066,28.5721,0.99689,1,0.995,0.60109,0,0,0,0,1.65969,68.7688,0.69837,0.35625,0.04584,0,0.00018,0.00018,0.00018
2,12.3522,1.84605,62.7041,0.72764,0.76642,0.03616,22.1126,1,0.99557,0.995,0.41429,0,0,0,0,2.02174,65.8267,0.67693,0.54007,0.06426,0,0.000379248,0.000379248,0.000379248
3,16.0985,1.84179,58.0436,0.72344,0.64003,0.03694,17.456,0.99163,1,0.995,0.39572,0,0,0,0,2.37446,64.3056,0.60426,0.50174,0.08089,0,0.000577703,0.000577703,0.000577703
4,19.8208,1.76001,53.031,0.69896,0.55117,0.03742,13.7285,0.95139,0.97921,0.99024,0.49637,0,0,0,0,1.74704,60.6948,0.51632,0.66965,0.05303,0,0.000775367,0.000775367,0.000775367
5,23.5628,1.78386,52.3653,0.6439,0.62714,0.03774,11.4165,0.95221,0.99642,0.98786,0.40105,0,0,0,0,2.12208,43.3445,0.37316,0.52411,0.06966,0,0.000972238,0.000972238,0.000972238
6,27.2581,1.66684,47.5923,0.62826,0.60828,0.03553,9.01812,1,0.9914,0.995,0.61706,0,0,0,0,1.50935,36.367,0.31348,0.38222,0.04512,0,0.00116832,0.00116832,0.00116832
7,30.952,1.73781,45.3371,0.60989,0.65332,0.03569,7.99541,1,0.99101,0.995,0.50233,0,0,0,0,1.76469,64.9108,0.21548,0.75309,0.05274,0,0.00136361,0.00136361,0.00136361
8,34.6349,1.69364,43.9505,0.58794,0.63877,0.03713,8.00473,0.99555,0.95,0.98848,0.35586,0,0,0,0,2.39172,48.02,0.21768,0.59578,0.07998,0,0.0015581,0.0015581,0.0015581
9,38.2971,1.73666,44.6292,0.5722,0.66129,0.0351,7.98157,0.85268,1,0.94624,0.44905,0,0,0,0,1.87963,55.5701,0.30966,0.88156,0.05944,0,0.0017518,0.0017518,0.0017518
10,41.9653,1.66404,45.9854,0.56702,0.71492,0.03365,8.01885,0.90428,0.94494,0.90104,0.24302,0,0,0,0,2.46323,62.9869,0.2356,1.05634,0.08651,0,0.00194472,0.00194472,0.00194472
11,45.6206,1.9156,42.9629,0.55553,0.75464,0.03921,7.23002,0.89964,0.89661,0.88184,0.22797,0,0,0,0,2.81667,60.3804,0.15884,0.71665,0.09179,0,0.0019604,0.0019604,0.0019604
12,49.2857,1.92595,39.0426,0.5673,0.69654,0.04056,7.10983,0.84928,0.85,0.8299,0.1897,0,0,0,0,2.78067,63.6199,0.13034,0.8834,0.10861,0,0.00195644,0.00195644,0.00195644
13,52.9357,1.96372,36.2522,0.5615,0.67581,0.04216,6.53905,1,0.99475,0.995,0.26437,0.21874,0.1,0.09278,0.00928,2.73437,43.8253,0.19571,0.66281,0.08559,0,0.00195248,0.00195248,0.00195248
14,56.6176,1.85571,38.4879,0.5449,0.65387,0.03773,6.70201,0.99433,0.95,0.99262,0.36146,0.14853,0.15,0.07752,0.00857,2.35029,37.3095,0.22487,0.59996,0.07707,0,0.00194852,0.00194852,0.00194852
15,60.2651,1.90091,37.6352,0.53075,0.651,0.04303,6.50363,0.89319,0.9,0.86271,0.18923,0,0,0,0,2.82683,62.7094,0.18677,0.60069,0.10703,0,0.00194456,0.00194456,0.00194456
16,63.9405,1.8157,35.092,0.53553,0.6422,0.03663,5.82123,0.94748,1,0.99262,0.41983,0,0,0,0,2.15703,39.6938,0.26319,0.64959,0.06888,0,0.0019406,0.0019406,0.0019406
17,67.5916,1.76104,38.6556,0.54044,0.63603,0.03459,6.05124,0.94867,0.95,0.99045,0.54984,0.14362,0.05,0.05078,0.00508,1.5991,42.279,0.22414,0.42258,0.04799,0,0.00193664,0.00193664,0.00193664
18,71.2661,1.77057,38.4658,0.54001,0.69008,0.03738,6.25175,0.99794,0.95,0.99262,0.48972,0,0,0,0,1.91419,49.59,0.21282,0.49582,0.05979,0,0.00193268,0.00193268,0.00193268
19,74.9171,1.65772,34.2189,0.50165,0.67356,0.03406,5.69045,0.99557,1,0.995,0.54846,0.17486,0.15,0.07421,0.01308,1.74963,36.1619,0.26136,0.4027,0.05682,0,0.00192872,0.00192872,0.00192872
20,78.5865,1.72814,36.3908,0.49645,0.69303,0.03588,6.00687,0.98512,1,0.995,0.57937,0.04348,0.2,0.02657,0.00566,1.61002,45.4936,0.23293,0.45018,0.05032,0,0.00192476,0.00192476,0.00192476
21,82.2607,1.73003,36.1759,0.49924,0.73251,0.03655,5.91963,0.89971,0.89725,0.96443,0.47185,0.43199,0.4189,0.37712,0.06499,1.91345,32.2994,0.23855,0.76214,0.06129,0,0.0019208,0.0019208,0.0019208
22,85.9536,1.78971,33.6934,0.49367,0.73371,0.0398,5.55378,0.90886,1,0.99262,0.53781,0.01923,0.1,0.01375,0.00253,1.62406,45.3568,0.23048,0.43381,0.04981,0,0.00191684,0.00191684,0.00191684
23,89.613,1.80131,33.3278,0.46922,0.73993,0.03924,5.51222,0.97257,1,0.995,0.48404,0.00917,0.05,0.00497,0.0005,1.85624,55.9893,0.2045,0.76603,0.05894,0,0.00191288,0.00191288,0.00191288
24,93.3015,1.68969,33.8008,0.50073,0.71039,0.03645,5.42236,0.94583,0.95,0.98346,0.49777,0.28172,0.25,0.12485,0.01968,1.8048,31.0894,0.22856,0.559,0.05579,0,0.00190892,0.00190892,0.00190892
25,96.9575,1.64672,30.9459,0.47712,0.59924,0.03481,5.02974,1,0.89683,0.98024,0.54259,0.21395,0.4,0.10999,0.01663,1.5553,29.2972,0.26483,0.67406,0.04718,0,0.00190496,0.00190496,0.00190496
26,100.63,1.59168,31.2367,0.45574,0.59532,0.03316,4.99994,0.9957,1,0.995,0.55004,0.8086,0.84512,0.80305,0.24175,1.62386,20.5831,0.24534,0.50999,0.04976,0,0.001901,0.001901,0.001901
27,104.322,1.6785,32.729,0.508,0.70466,0.03582,5.4055,0.81477,0.8,0.76931,0.15913,0.79291,0.76631,0.7673,0.1523,2.96912,26.2969,0.30669,1.48383,0.10895,0,0.00189704,0.00189704,0.00189704
28,108.014,1.58496,35.5983,0.50063,0.71067,0.03259,5.75843,1,0.93011,0.95062,0.53218,0.46933,0.44256,0.29696,0.03387,1.68193,27.8928,0.27691,1.80864,0.05193,0,0.00189308,0.00189308,0.00189308
29,111.681,1.56425,33.0177,0.48028,0.66616,0.03076,4.93896,0.95143,1,0.99262,0.5704,0.63542,0.65,0.47461,0.06716,1.53943,26.6991,0.26418,1.68485,0.04326,0,0.00188912,0.00188912,0.00188912
30,115.357,1.56836,31.2894,0.48731,0.65494,0.03149,4.9327,0.99386,1,0.995,0.41102,0.7453,0.75,0.57863,0.08889,2.07077,24.1077,0.27191,0.86095,0.0648,0,0.00188516,0.00188516,0.00188516
31,119.024,1.49875,31.4977,0.47343,0.58667,0.0303,4.84219,0.78109,0.85,0.71432,0.20106,0.0037,0.05,0.0023,0.00092,2.71957,40.9027,0.34481,1.07646,0.09611,0,0.0018812,0.0018812,0.0018812
32,122.709,1.62064,32.6505,0.47389,0.72189,0.03394,5.15285,1,0.99616,0.995,0.46199,0.89965,0.89671,0.88729,0.2548,2.04054,19.5625,0.25857,0.47674,0.06374,0,0.00187724,0.00187724,0.00187724
33,126.368,1.53208,28.4944,0.47068,0.59504,0.03258,4.52969,1,0.98318,0.995,0.60853,0.89831,0.88392,0.84685,0.22553,1.38151,19.3206,0.29577,0.44286,0.04193,0,0.00187328,0.00187328,0.00187328
34,130.077,1.57509,29.7183,0.47464,0.62369,0.03351,4.62124,0.97939,1,0.995,0.6613,0.8771,0.9,0.81674,0.20345,1.19238,20.0521,0.30824,0.3871,0.0338,0,0.00186932,0.00186932,0.00186932
35,133.765,1.46215,29.2488,0.48239,0.55493,0.03028,4.57088,0.99725,1,0.995,0.56032,0.99725,1,0.995,0.2533,1.58563,19.5226,0.29517,0.40369,0.04712,0,0.00186536,0.00186536,0.00186536
36,137.441,1.63375,31.0804,0.45416,0.59596,0.03251,4.72313,1,0.98854,0.995,0.54829,0.43678,0.4,0.25333,0.04143,1.54895,29.1109,0.27567,0.49312,0.04636,0,0.0018614,0.0018614,0.0018614
37,141.104,1.57479,29.9863,0.45131,0.56765,0.03088,4.44954,0.9885,0.95,0.96318,0.53401,0.93866,0.9,0.91484,0.28884,1.60671,18.4782,0.29787,0.87367,0.04844,0,0.00185744,0.00185744,0.00185744
38,144.789,1.59985,31.683,0.43515,0.60386,0.03349,4.95665,0.99492,1,0.995,0.56082,0.6456,0.65,0.61762,0.19917,1.63438,23.6859,0.28198,0.4342,0.0495,0,0.00185348,0.00185348,0.00185348
39,148.44,1.60017,28.2774,0.43996,0.64587,0.03253,4.43036,1,0.99553,0.995,0.63404,0.73318,0.7,0.68524,0.15673,1.29482,24.0123,0.25398,0.40761,0.03678,0,0.00184952,0.00184952,0.00184952
40,152.129,1.62927,28.5798,0.44143,0.65371,0.0349,4.39281,0.99614,1,0.995,0.59468,0.99614,1,0.995,0.39461,1.50039,16.3085,0.27902,0.38823,0.04462,0,0.00184556,0.00184556,0.00184556
41,155.804,1.50569,28.4618,0.44295,0.57432,0.03034,4.30159,0.99492,1,0.995,0.57484,0.99492,1,0.995,0.35367,1.60551,16.9856,0.27923,0.40967,0.04882,0,0.0018416,0.0018416,0.0018416
42,159.475,1.43423,27.2209,0.44862,0.56943,0.02998,4.3881,1,0.98973,0.995,0.61953,0.87952,0.85,0.84602,0.23534,1.42021,22.0127,0.27398,0.36578,0.04211,0,0.00183764,0.00183764,0.00183764
43,163.123,1.47709,27.1878,0.44179,0.57579,0.03066,4.33018,0.99369,1,0.995,0.50396,0.99369,1,0.995,0.39657,1.8808,16.6898,0.25242,0.55769,0.0598,0,0.00183368,0.00183368,0.00183368
44,166.795,1.6131,28.7066,0.44086,0.6594,0.03477,4.73494,1,0.99675,0.995,0.66482,0.54958,0.54911,0.42842,0.07113,1.29187,26.4139,0.27881,0.32701,0.03762,0,0.00182972,0.00182972,0.00182972
45,170.448,1.50988,27.8954,0.43137,0.60063,0.03028,4.27701,0.99628,1,0.995,0.70721,0.99628,1,0.995,0.33134,1.14196,17.4147,0.26546,0.29654,0.03361,0,0.00182576,0.00182576,0.00182576
