epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,8.50141,2.37234,34.3331,0.6963,1.85503,0.05091,28.4594,0.99853,1,0.995,0.57602,0,0,0,0,1.77737,34.8295,0.69594,0.38487,0.05083,0,0.00018,0.00018,0.00018
2,12.2603,1.83012,31.6036,0.72426,0.68331,0.03668,20.8601,0.99601,1,0.995,0.52553,0,0,0,0,1.68119,34.6318,0.68067,0.37429,0.0491,0,0.000379248,0.000379248,0.000379248
3,15.9735,1.79088,29.4925,0.72474,0.62108,0.03658,16.9437,0.94196,1,0.99262,0.42044,0,0,0,0,2.02441,31.4456,0.64552,0.54157,0.06415,0,0.000577703,0.000577703,0.000577703
4,19.6442,1.69099,27.3645,0.69747,0.56201,0.03597,14.2217,0.86205,0.93777,0.94208,0.40598,0,0,0,0,2.11291,27.183,0.52045,0.90228,0.06846,0,0.000775367,0.000775367,0.000775367
5,23.2973,1.65958,25.1649,0.6458,0.769,0.03513,11.1593,0.92999,0.85,0.91039,0.42558,0,0,0,0,1.83987,24.4319,0.39824,0.71844,0.0617,0,0.000972238,0.000972238,0.000972238
6,26.9395,1.74752,23.8725,0.63402,0.7278,0.03765,8.88317,0.8869,0.78477,0.9235,0.49418,0,0,0,0,1.55781,23.6171,0.24097,0.80436,0.04648,0,0.00116832,0.00116832,0.00116832
7,30.5585,1.75118,22.7238,0.6068,0.76204,0.03615,8.19903,0.99576,0.9,0.97004,0.3133,0,0,0,0,2.41432,26.7686,0.1938,0.88515,0.0833,0,0.00136361,0.00136361,0.00136361
8,34.1806,1.66501,22.7297,0.58932,0.76017,0.03573,8.26716,0.94941,0.93888,0.90891,0.41763,0,0,0,0,2.05223,26.459,0.17076,0.5626,0.06629,0,0.0015581,0.0015581,0.0015581
9,37.799,1.73433,20.8113,0.57035,0.71106,0.03627,7.20412,0.47357,0.45,0.30298,0.03806,0,0,0,0,3.8459,34.221,0.16221,1.51073,0.16364,0,0.0017518,0.0017518,0.0017518
10,41.4234,1.79845,22.1837,0.56831,0.76609,0.03681,7.53846,0.85163,0.9,0.80723,0.20926,0,0,0,0,2.79045,34.8295,0.23213,0.96334,0.103,0,0.00194472,0.00194472,0.00194472
