epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,9.28082,2.33413,0.96393,0.69915,1.78087,0.04961,28.0318,0.99581,1,0.995,0.5781,0,0,0,0,1.49373,0.9856,0.68613,0.37596,0.04055,0,0.00018,0.00018,0.00018
2,13.4312,1.52423,0.9166,0.71612,0.57802,0.03118,15.6554,0.99734,1,0.995,0.64557,0,0,0,0,1.5026,0.96835,0.62635,0.32916,0.04015,0,0.000379248,0.000379248,0.000379248
3,17.5416,1.38073,0.87209,0.66012,0.48129,0.02717,10.9753,0.94979,0.94597,0.9653,0.34806,0,0,0,0,2.5752,0.929,0.50926,0.61794,0.08537,0,0.000577703,0.000577703,0.000577703
4,21.6872,1.48665,0.83114,0.56136,0.51791,0.03153,9.54532,1,0.99602,0.995,0.3778,0,0,0,0,2.46464,0.77469,0.32703,0.55278,0.07222,0,0.000775367,0.000775367,0.000775367
5,25.8491,1.46749,0.81395,0.4771,0.51801,0.03086,8.2806,1,0.99424,0.995,0.34648,0,0,0,0,2.34377,0.88065,0.23391,0.66499,0.07308,0,0.000972238,0.000972238,0.000972238
6,30.0231,1.52918,0.77506,0.43918,0.53964,0.03305,7.15919,0.95148,1,0.995,0.57286,0,0,0,0,1.61788,0.90063,0.29316,0.4553,0.04419,0,0.00116832,0.00116832,0.00116832
7,34.1425,1.45263,0.79344,0.42847,0.49328,0.02994,7.42088,0.85611,0.95,0.96007,0.51205,0,0,0,0,1.83676,0.80338,0.27624,0.60582,0.05737,0,0.00136361,0.00136361,0.00136361
8,38.2546,1.40983,0.78061,0.39784,0.48966,0.02921,7.52223,0.99667,1,0.995,0.42941,0,0,0,0,2.05604,0.68097,0.33317,0.79602,0.05698,0,0.0015581,0.0015581,0.0015581
9,42.3896,1.39191,0.77527,0.38401,0.5491,0.027,6.84847,0.99682,0.95,0.96015,0.51642,0,0,0,0,1.63205,0.94501,0.2829,0.63055,0.04831,0,0.0017518,0.0017518,0.0017518
10,46.5455,1.44436,0.74279,0.366,0.52565,0.02906,6.67898,0.83904,0.85,0.88602,0.42425,0,0,0,0,1.93975,0.95396,0.21983,0.72301,0.05503,0,0.00194472,0.00194472,0.00194472
11,50.6562,1.61915,0.75643,0.37287,0.57648,0.03345,7.03503,0.94359,1,0.97357,0.56288,0,0,0,0,1.40642,0.86043,0.21041,0.55809,0.03584,0,0.0019604,0.0019604,0.0019604
12,54.8174,1.29443,0.72017,0.36816,0.48086,0.02582,6.21891,0.99155,1,0.995,0.5615,0,0,0,0,1.69773,0.938,0.19515,0.60382,0.05067,0,0.00195644,0.00195644,0.00195644
13,58.9334,1.30702,0.70016,0.3386,0.42554,0.02662,6.01849,0.99625,1,0.995,0.72188,0,0,0,0,1.15005,0.77494,0.20445,0.27868,0.02975,0,0.00195248,0.00195248,0.00195248
14,63.1063,1.26221,0.70163,0.35018,0.47477,0.02418,5.96798,0.94925,0.93571,0.95875,0.61333,0,0,0,0,1.45395,0.66254,0.2213,0.76006,0.04086,0,0.00194852,0.00194852,0.00194852
15,67.2062,1.31322,0.72844,0.34385,0.44957,0.02816,6.539,0.79798,0.9,0.96508,0.64526,0,0,0,0,1.34159,0.89174,0.23148,0.82505,0.0413,0,0.00194456,0.00194456,0.00194456
16,71.3558,1.15281,0.68708,0.33909,0.42223,0.02211,5.80808,0.99605,1,0.995,0.67062,0,0,0,0,1.31976,0.80233,0.2164,0.32106,0.03759,0,0.0019406,0.0019406,0.0019406
17,75.4905,1.08585,0.6831,0.32534,0.42421,0.01999,5.54717,0.90666,1,0.94159,0.67652,0,0,0,0,1.19645,0.83999,0.20957,0.45126,0.02967,0,0.00193664,0.00193664,0.00193664
18,79.6267,1.19001,0.64675,0.3075,0.51736,0.02391,5.52543,0.95072,1,0.995,0.61925,0,0,0,0,1.53339,0.80573,0.22413,0.41664,0.046,0,0.00193268,0.00193268,0.00193268
19,83.7517,1.28511,0.66368,0.31285,0.51213,0.02625,5.39316,0.94692,1,0.99262,0.76781,0.05156,0.05,0.00871,0.00087,0.9579,0.52168,0.2383,0.30709,0.02486,0,0.00192872,0.00192872,0.00192872
20,87.9344,1.15809,0.66315,0.31002,0.45311,0.02344,5.45369,0.95156,1,0.995,0.71843,0,0,0,0,1.11016,0.67281,0.21446,0.30776,0.02753,0,0.00192476,0.00192476,0.00192476
21,92.0657,1.16479,0.66716,0.30216,0.47434,0.023,5.51132,0.91278,0.95,0.98348,0.69505,0.04867,0.05,0.004,0.0004,1.3236,0.48618,0.20387,0.52022,0.03804,0,0.0019208,0.0019208,0.0019208
22,96.2069,1.16805,0.63842,0.28927,0.44966,0.02404,5.29653,0.99705,1,0.995,0.77915,0,0,0,0,0.89019,0.75405,0.19101,0.22535,0.0237,0,0.00191684,0.00191684,0.00191684
23,100.36,1.1399,0.59149,0.29183,0.41342,0.02265,4.84955,0.99074,1,0.995,0.81919,0.04987,0.05,0.01731,0.00346,0.78649,0.54527,0.19794,0.22867,0.01975,0,0.00191288,0.00191288,0.00191288
24,104.569,1.13958,0.60278,0.29935,0.45504,0.02223,4.96661,0.99259,0.95,0.99262,0.70351,0,0,0,0,1.21868,0.78197,0.21641,0.34605,0.03583,0,0.00190892,0.00190892,0.00190892
25,108.701,1.16067,0.64365,0.28733,0.42541,0.02433,5.38055,0.99691,1,0.995,0.78409,0,0,0,0,0.81601,0.6009,0.22361,0.22531,0.02151,0,0.00190496,0.00190496,0.00190496
26,112.849,1.04011,0.60059,0.2929,0.36632,0.02072,4.91749,1,0.99524,0.995,0.79544,0.38421,0.35,0.26577,0.04934,0.84943,0.43996,0.21974,0.24073,0.02094,0,0.001901,0.001901,0.001901
27,117.009,1.11668,0.62349,0.29289,0.47142,0.02282,5.12636,1,0.99896,0.995,0.78158,0,0,0,0,0.89389,0.71136,0.221,0.23763,0.02324,0,0.00189704,0.00189704,0.00189704
28,121.161,1.10912,0.63733,0.28807,0.4048,0.02157,4.87471,0.90851,0.99332,0.98545,0.80428,0.13276,0.15,0.09598,0.01708,0.73305,0.51604,0.20873,0.29014,0.01868,0,0.00189308,0.00189308,0.00189308
29,125.301,1.0629,0.62519,0.28264,0.40282,0.01957,4.85502,0.99719,0.95,0.99262,0.74568,0.10471,0.1,0.03308,0.00331,0.94548,0.50063,0.2076,0.26778,0.02507,0,0.00188912,0.00188912,0.00188912
30,129.469,1.0866,0.6156,0.29384,0.3715,0.02117,4.81457,0.94887,1,0.99262,0.74965,0.05395,0.05,0.00946,0.00284,0.96574,0.5427,0.22434,0.28158,0.02414,0,0.00188516,0.00188516,0.00188516
31,133.601,1.02165,0.64124,0.2703,0.36775,0.02001,5.29777,0.99592,1,0.995,0.71052,0,0,0,0,1.20309,0.60175,0.24729,0.40893,0.03155,0,0.0018812,0.0018812,0.0018812
32,137.767,1.11128,0.66535,0.27357,0.41785,0.02251,5.61319,0.99728,1,0.995,0.81098,0.05363,0.05,0.01797,0.00275,0.83735,0.53049,0.21479,0.27168,0.02112,0,0.00187724,0.00187724,0.00187724
