epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,8.60827,2.58313,11.6698,0.69861,3.53901,0.07386,36.4634,0.94852,1,0.99024,0.48727,0,0,0,0,1.91177,11.8506,0.69068,0.50837,0.08,0,0.00018,0.00018,0.00018
2,12.6631,1.35087,11.563,0.71847,0.5861,0.03668,26.3754,0.79317,0.85,0.80183,0.25662,0,0,0,0,2.63551,11.7714,0.67201,0.91184,0.12034,0,0.000376238,0.000376238,0.000376238
3,16.6844,1.16866,11.4185,0.69514,0.54292,0.03053,20.9102,0.7425,0.8,0.67886,0.31244,0,0,0,0,2.04221,11.5158,0.70724,1.27264,0.07646,0,0.000568516,0.000568516,0.000568516
4,20.7073,1.47021,11.339,0.6308,0.69355,0.03995,18.8161,0.51918,0.6,0.47031,0.1442,0,0,0,0,3.07483,11.5663,0.52515,1.40752,0.11586,0,0.000756834,0.000756834,0.000756834
5,24.739,1.44677,11.276,0.55795,0.65256,0.03704,15.6277,0.35564,0.45,0.21845,0.04762,0,0,0,0,3.41693,11.6828,0.49424,2.77984,0.14569,0,0.000941192,0.000941192,0.000941192
6,28.8237,1.49936,11.1927,0.50349,0.54619,0.04135,13.8792,0.53072,0.6,0.50602,0.23968,0,0,0,0,2.37867,11.2338,0.35391,1.29103,0.10204,0,0.00112159,0.00112159,0.00112159
7,32.8188,1.55982,11.0571,0.48191,0.64294,0.04348,12.7317,0.86199,0.75,0.81482,0.22365,0,0,0,0,2.92326,11.479,0.33658,1.48768,0.12712,0,0.00129803,0.00129803,0.00129803
8,36.8181,1.54121,10.9564,0.4693,0.7046,0.04104,12.6301,0.8565,1,0.93529,0.35224,0,0,0,0,2.09823,11.8087,0.47385,0.80891,0.08529,0,0.00147051,0.00147051,0.00147051
9,40.8159,1.53744,10.8399,0.44923,0.67513,0.04106,11.51,0.52715,0.50177,0.56444,0.19097,0,0,0,0,2.33364,11.4553,0.39606,2.10512,0.09728,0,0.00163902,0.00163902,0.00163902
10,44.8326,1.6774,10.7714,0.43879,0.75068,0.0462,11.9168,0.59685,0.65,0.7056,0.30526,0,0,0,0,2.26158,11.1464,0.339,2.92451,0.08763,0,0.00180358,0.00180358,0.00180358
11,48.8488,1.63428,11.2273,0.43064,0.81773,0.0442,12.6111,0.85817,0.85,0.90764,0.39333,0,0,0,0,2.00927,11.4493,0.30673,0.7502,0.07904,0,0.001802,0.001802,0.001802
12,52.9257,1.61148,10.8057,0.43206,0.76793,0.04286,11.3826,0.7575,0.8,0.76226,0.26356,0,0,0,0,2.57905,10.3951,0.37544,1.10918,0.11052,0,0.0017822,0.0017822,0.0017822
13,56.9587,1.59149,10.7622,0.40797,0.70566,0.04278,11.9619,0.72716,0.93326,0.87585,0.33337,0,0,0,0,2.13032,11.2385,0.32898,1.00709,0.08531,0,0.0017624,0.0017624,0.0017624
