epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,358.374,0.92705,48.4459,0.30826,0.54158,1.22192,0.98651,1,0.99488,0.80253,0.91168,0.79518,0.7384,0.21865,0.77716,35.5351,0.26984,0.43168,1.22186,0.0012674,0.0012674,0.0012674
39,367.787,0.92688,47.275,0.3138,0.53962,1.20622,0.99679,1,0.995,0.81626,0.89842,0.79518,0.75973,0.21625,0.77081,35.404,0.27089,0.42584,1.19858,0.0012476,0.0012476,0.0012476
40,377.205,0.9616,49.3079,0.31527,0.57338,1.25593,0.98675,1,0.99452,0.82144,0.84664,0.78313,0.74884,0.17376,0.75909,36.5956,0.26394,0.42701,1.2241,0.0012278,0.0012278,0.0012278
41,386.572,0.927,48.0013,0.31458,0.5433,1.22589,0.98679,1,0.99464,0.80299,0.90026,0.78313,0.74916,0.21542,0.76055,36.1667,0.27232,0.44045,1.20678,0.001208,0.001208,0.001208
42,395.928,0.95288,48.7788,0.31356,0.53743,1.22968,0.99922,1,0.995,0.7824,0.84272,0.81928,0.77283,0.21791,0.81705,35.6099,0.27554,0.44025,1.24742,0.0011882,0.0011882,0.0011882
43,405.296,0.9278,47.6457,0.30509,0.54358,1.20903,0.99915,1,0.995,0.81285,0.85679,0.74699,0.67262,0.15846,0.76208,36.7277,0.26719,0.41561,1.21533,0.0011684,0.0011684,0.0011684
44,414.647,0.92735,47.9264,0.30747,0.53966,1.21982,0.99794,1,0.995,0.80875,0.82872,0.73494,0.68537,0.19646,0.76167,35.7572,0.27345,0.42672,1.19799,0.0011486,0.0011486,0.0011486
45,424.003,0.89872,46.9213,0.30904,0.52637,1.19297,0.99874,1,0.995,0.80999,0.90908,0.79518,0.77006,0.21208,0.76705,35.6352,0.27438,0.41746,1.20461,0.0011288,0.0011288,0.0011288
46,433.356,0.89603,46.3493,0.31304,0.52209,1.20028,0.99904,1,0.995,0.815,0.8953,0.78313,0.74022,0.19575,0.73292,36.0775,0.27403,0.40943,1.17559,0.001109,0.001109,0.001109
47,442.725,0.91192,47.2953,0.30127,0.53174,1.21352,1,0.9966,0.995,0.8025,0.90529,0.79518,0.75172,0.20021,0.79299,35.6456,0.27759,0.42924,1.20543,0.0010892,0.0010892,0.0010892
48,452.182,0.86784,45.4016,0.30242,0.50665,1.17514,0.99862,1,0.995,0.8108,0.82703,0.80723,0.75685,0.18791,0.73211,35.6452,0.26717,0.40691,1.17825,0.0010694,0.0010694,0.0010694
49,461.543,0.90133,45.8391,0.30359,0.52999,1.20689,0.99919,1,0.995,0.79276,0.83939,0.81858,0.76947,0.20357,0.79608,35.65,0.2657,0.41458,1.19548,0.0010496,0.0010496,0.0010496
50,470.9,0.88776,45.5574,0.30731,0.51821,1.19606,0.99874,1,0.995,0.82066,0.85376,0.78313,0.71702,0.19612,0.72335,35.6889,0.2747,0.41313,1.18781,0.0010298,0.0010298,0.0010298
