epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,13.3717,2.5358,94.9406,0.70495,2.05062,0.07831,30.8916,0.6751,0.77778,0.74461,0.19509,0,0,0,0,2.71483,95.8213,0.62625,0.81742,0.1036,0,0.00034,0.00034,0.00034
2,20.8901,1.52376,87.0442,0.51648,0.66214,0.04586,18.0435,0.78348,0.75,0.75795,0.16626,0,0,0,0,3.17622,89.1411,0.35628,0.77484,0.12761,0,0.0006307,0.0006307,0.0006307
3,28.1611,1.59465,79.3819,0.25769,0.49325,0.0455,11.4347,0.53115,0.44444,0.36829,0.09043,0,0,0,0,3.56023,97.6403,0.23469,0.80112,0.16506,0,0.00085012,0.00085012,0.00085012
4,35.4123,1.75126,73.2261,0.18052,0.48185,0.0551,9.72115,0.68935,0.66667,0.64994,0.19434,0,0,0,0,2.90602,97.8438,0.22446,1.10486,0.11589,0,0.00099826,0.00099826,0.00099826
5,42.6476,1.58425,66.7981,0.16238,0.5463,0.04684,8.87846,0.68933,0.69444,0.68984,0.20077,0,0,0,0,2.59281,97.0628,0.20972,1.11376,0.10501,0,0.00107512,0.00107512,0.00107512
6,49.9491,1.66781,64.7355,0.15034,0.60635,0.0505,8.58866,0.83704,0.85622,0.81857,0.25708,0,0,0,0,2.14943,92.1896,0.16352,1.24993,0.07873,0,0.00101,0.00101,0.00101
7,57.1156,1.51754,63.6519,0.15371,0.61709,0.04622,8.55711,0.9475,0.94444,0.94973,0.3171,0,0,0,0,2.04243,89.8534,0.15771,1.02928,0.07625,0,0.000812,0.000812,0.000812
8,64.2868,1.48722,56.0638,0.15094,0.50933,0.04431,7.58276,0.89464,0.94353,0.95626,0.47758,0,0,0,0,1.77367,84.6397,0.15128,0.81313,0.05843,0,0.000614,0.000614,0.000614
9,71.3954,1.36453,49.9134,0.15018,0.44356,0.0389,6.97076,0.89064,0.91667,0.95253,0.53319,0,0,0,0,1.58086,72.8057,0.14948,0.49009,0.05033,0,0.000416,0.000416,0.000416
10,78.5502,1.26301,46.783,0.15038,0.41615,0.03616,6.65274,1,0.98746,0.995,0.64881,0,0,0,0,1.09518,60.4838,0.1488,0.29541,0.03262,0,0.000218,0.000218,0.000218
