epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,73.6854,0.69211,21.3494,0.41362,0.48345,1.1837,0.90821,0.98983,0.99045,0.83859,0,0,0,0,0.69197,20.3773,0.36049,1.029,1.35628,0.0014852,0.0014852,0.0014852
28,76.2283,0.68627,21.3119,0.40901,0.49025,1.17022,0.92686,1,0.99262,0.86288,0,0,0,0,0.58318,19.6391,0.35016,0.94302,1.2742,0.0014654,0.0014654,0.0014654
29,78.7995,0.71439,21.0919,0.41038,0.50298,1.22279,0.99455,1,0.995,0.79932,0,0,0,0,0.68631,21.5687,0.39891,0.53338,1.40916,0.0014456,0.0014456,0.0014456
30,81.3484,0.65886,21.0468,0.4186,0.46569,1.14843,0.97274,0.95,0.985,0.79247,0,0,0,0,0.72409,20.0087,0.39644,0.50176,1.38381,0.0014258,0.0014258,0.0014258
31,83.8684,0.70565,21.0499,0.41416,0.48918,1.21514,0.98345,1,0.995,0.83898,0,0,0,0,0.72178,19.3188,0.38695,0.46019,1.36329,0.001406,0.001406,0.001406
32,86.4039,0.72143,21.2583,0.39407,0.4995,1.24437,0.99695,1,0.995,0.7912,0,0,0,0,0.81557,22.1113,0.40241,0.4875,1.52444,0.0013862,0.0013862,0.0013862
33,88.9253,0.7452,21.6956,0.40609,0.54773,1.25447,0.95209,0.9938,0.99024,0.8231,0,0,0,0,0.69684,20.2284,0.38276,0.48597,1.3915,0.0013664,0.0013664,0.0013664
34,91.4728,0.67057,21.1836,0.40672,0.48855,1.18064,0.99649,1,0.995,0.83138,0,0,0,0,0.67213,19.4845,0.3742,0.45956,1.30756,0.0013466,0.0013466,0.0013466
35,94.0074,0.68294,20.8791,0.40201,0.50553,1.19139,0.99641,1,0.995,0.84511,0,0,0,0,0.62612,20.1594,0.37106,0.43905,1.3069,0.0013268,0.0013268,0.0013268
36,96.5471,0.6944,20.7172,0.40831,0.50118,1.17837,0.99584,1,0.995,0.84466,0,0,0,0,0.63495,19.3775,0.35528,0.45209,1.30895,0.001307,0.001307,0.001307
37,99.0706,0.65532,20.4426,0.39261,0.45942,1.17184,0.9493,1,0.97833,0.79913,0,0,0,0,0.69776,18.6442,0.37197,0.4676,1.35042,0.0012872,0.0012872,0.0012872
38,101.616,0.63966,20.5161,0.39091,0.46764,1.17623,0.9972,1,0.995,0.84005,0,0,0,0,0.65961,18.5922,0.38133,0.41027,1.29112,0.0012674,0.0012674,0.0012674
39,104.149,0.64394,20.5979,0.38401,0.47823,1.17127,0.9938,1,0.995,0.85279,0,0,0,0,0.63364,20.4355,0.3962,0.41152,1.28568,0.0012476,0.0012476,0.0012476
40,106.694,0.67008,20.7209,0.38989,0.45231,1.17939,0.99053,1,0.995,0.84398,0,0,0,0,0.60538,18.51,0.39524,0.47681,1.23296,0.0012278,0.0012278,0.0012278
41,109.207,0.66496,20.4213,0.40088,0.47718,1.1719,0.98469,1,0.995,0.8856,0,0,0,0,0.56076,18.9663,0.37346,0.95865,1.20267,0.001208,0.001208,0.001208
42,111.791,0.66239,20.4807,0.39116,0.45194,1.17009,0.99246,1,0.995,0.86262,0,0,0,0,0.56244,20.0065,0.39057,0.49066,1.19468,0.0011882,0.0011882,0.0011882
43,114.317,0.65077,20.334,0.39246,0.45924,1.17853,0.9946,1,0.995,0.87881,0,0,0,0,0.59917,17.7239,0.37095,0.37924,1.24711,0.0011684,0.0011684,0.0011684
44,116.856,0.66341,20.4636,0.38624,0.45186,1.15907,0.98874,1,0.995,0.85234,0,0,0,0,0.58676,18.7519,0.35823,0.50882,1.21453,0.0011486,0.0011486,0.0011486
45,119.383,0.67027,20.6045,0.38804,0.46461,1.16856,0.99114,1,0.995,0.8813,0,0,0,0,0.54598,17.9242,0.36663,0.40311,1.16555,0.0011288,0.0011288,0.0011288
46,121.919,0.6327,20.3895,0.37206,0.43023,1.16553,0.99683,1,0.995,0.8512,0,0,0,0,0.62232,19.1134,0.38904,0.40031,1.29007,0.001109,0.001109,0.001109
47,124.431,0.63537,20.134,0.38488,0.4445,1.14474,0.95164,1,0.995,0.85208,0,0,0,0,0.59201,17.846,0.40325,0.39874,1.24753,0.0010892,0.0010892,0.0010892
48,126.967,0.61702,20.5712,0.37703,0.42949,1.13823,0.95391,0.95,0.99262,0.84951,0,0,0,0,0.5558,18.2506,0.43715,0.35236,1.18549,0.0010694,0.0010694,0.0010694
49,129.49,0.60157,20.1954,0.37582,0.4252,1.1518,0.95162,1,0.995,0.85802,0,0,0,0,0.56873,18.3083,0.43529,0.34132,1.21276,0.0010496,0.0010496,0.0010496
50,132.024,0.6051,19.923,0.38237,0.41729,1.14792,0.99204,1,0.995,0.83281,0,0,0,0,0.66584,18.5689,0.42494,0.36184,1.33733,0.0010298,0.0010298,0.0010298
51,134.54,0.60663,19.9208,0.38142,0.42389,1.15438,0.9976,1,0.995,0.85812,0,0,0,0,0.6387,18.3979,0.39906,0.34766,1.29648,0.00101,0.00101,0.00101
52,137.08,0.62362,20.0991,0.3792,0.41703,1.13684,0.99715,1,0.995,0.85012,0,0,0,0,0.60849,18.8899,0.42323,0.33114,1.23849,0.0009902,0.0009902,0.0009902
53,139.593,0.58258,20.1106,0.38,0.40503,1.12391,0.99689,1,0.995,0.8443,0,0,0,0,0.60022,18.32,0.39887,0.32392,1.22364,0.0009704,0.0009704,0.0009704
54,142.134,0.57291,19.9552,0.38188,0.40123,1.11748,0.99708,1,0.995,0.858,0,0,0,0,0.5695,18.0067,0.37864,0.32034,1.2362,0.0009506,0.0009506,0.0009506
55,144.668,0.55625,20.2163,0.37377,0.40755,1.12029,0.9972,1,0.995,0.8657,0,0,0,0,0.55811,18.2203,0.36971,0.31133,1.22205,0.0009308,0.0009308,0.0009308
56,147.213,0.57364,20.1056,0.37771,0.40878,1.1452,0.99729,1,0.995,0.86276,0,0,0,0,0.5773,17.4292,0.35846,0.32639,1.19921,0.000911,0.000911,0.000911
57,149.738,0.57043,19.959,0.36878,0.40686,1.10444,0.98207,1,0.995,0.88158,0,0,0,0,0.5348,17.6624,0.36574,0.31344,1.15609,0.0008912,0.0008912,0.0008912
58,152.288,0.58771,19.8171,0.36479,0.41781,1.10902,0.99699,1,0.995,0.88446,0,0,0,0,0.5187,17.7538,0.37032,0.29824,1.1538,0.0008714,0.0008714,0.0008714
59,154.804,0.55789,19.6285,0.36525,0.39037,1.09865,0.9969,1,0.995,0.87737,0,0,0,0,0.52148,17.6171,0.3748,0.32773,1.18193,0.0008516,0.0008516,0.0008516
60,157.348,0.59461,19.6683,0.35705,0.41505,1.14728,0.99643,1,0.995,0.87239,0,0,0,0,0.52311,17.6565,0.37141,0.33577,1.17725,0.0008318,0.0008318,0.0008318
61,159.872,0.53764,20.0918,0.37377,0.39533,1.10506,0.99678,1,0.995,0.87938,0,0,0,0,0.53317,17.3405,0.36879,0.34263,1.17096,0.000812,0.000812,0.000812
62,162.408,0.56154,19.5504,0.365,0.41082,1.11725,0.99433,1,0.995,0.88107,0,0,0,0,0.57358,17.4345,0.38037,0.35597,1.20942,0.0007922,0.0007922,0.0007922
63,164.922,0.54871,19.5074,0.37821,0.37877,1.09274,0.99553,1,0.995,0.89024,0,0,0,0,0.53878,17.2827,0.39755,0.33394,1.19931,0.0007724,0.0007724,0.0007724
64,167.488,0.56705,19.4245,0.37794,0.40734,1.11667,0.9961,1,0.995,0.89893,0,0,0,0,0.49794,17.4785,0.38344,0.30119,1.15529,0.0007526,0.0007526,0.0007526
65,170.045,0.53346,19.613,0.36693,0.38234,1.09169,0.99713,1,0.995,0.87897,0,0,0,0,0.49988,17.6693,0.38449,0.31061,1.15121,0.0007328,0.0007328,0.0007328
66,172.587,0.55656,19.5162,0.36969,0.39758,1.10193,0.9902,1,0.995,0.8986,0,0,0,0,0.53786,17.526,0.41613,0.33366,1.18456,0.000713,0.000713,0.000713
67,175.101,0.5479,19.444,0.36502,0.39461,1.1069,0.99713,1,0.995,0.88005,0,0,0,0,0.52868,17.4931,0.42321,0.32019,1.18872,0.0006932,0.0006932,0.0006932
68,177.633,0.54474,18.8073,0.3709,0.37399,1.1067,0.99567,1,0.995,0.89014,0,0,0,0,0.51676,17.4616,0.41213,0.29672,1.15896,0.0006734,0.0006734,0.0006734
69,180.151,0.53796,19.3631,0.37162,0.37777,1.0864,0.99726,1,0.995,0.8886,0,0,0,0,0.49242,17.2844,0.39845,0.28568,1.15255,0.0006536,0.0006536,0.0006536
70,182.7,0.5665,19.4168,0.3734,0.39405,1.11836,0.99724,1,0.995,0.88088,0,0,0,0,0.4855,17.2967,0.39885,0.27605,1.16309,0.0006338,0.0006338,0.0006338
71,185.217,0.5423,19.2094,0.36334,0.37593,1.10096,0.99732,1,0.995,0.88327,0,0,0,0,0.49546,17.1072,0.3951,0.28146,1.17649,0.000614,0.000614,0.000614
72,187.761,0.51347,19.2404,0.36336,0.35956,1.08265,0.99731,1,0.995,0.88871,0,0,0,0,0.51289,17.14,0.3902,0.29454,1.17515,0.0005942,0.0005942,0.0005942
73,190.283,0.52745,19.3552,0.36291,0.36283,1.06871,0.99728,1,0.995,0.90805,0,0,0,0,0.49236,17.5998,0.40125,0.28541,1.16004,0.0005744,0.0005744,0.0005744
74,192.867,0.5202,19.1465,0.36659,0.36369,1.0973,0.99728,1,0.995,0.91161,0,0,0,0,0.50915,17.1312,0.4056,0.28191,1.18381,0.0005546,0.0005546,0.0005546
75,195.416,0.51443,19.2696,0.36299,0.36156,1.07436,0.99713,1,0.995,0.90294,0,0,0,0,0.49359,17.1527,0.40688,0.27447,1.16668,0.0005348,0.0005348,0.0005348
76,197.955,0.4918,19.1292,0.3506,0.3454,1.09039,0.99269,1,0.995,0.91704,0,0,0,0,0.45423,17.1963,0.40662,0.34066,1.12332,0.000515,0.000515,0.000515
77,200.514,0.52399,19.0815,0.36069,0.36689,1.0762,0.99184,1,0.995,0.9016,0,0,0,0,0.46344,17.0726,0.40408,0.38303,1.13328,0.0004952,0.0004952,0.0004952
78,203.053,0.50052,19.239,0.36256,0.37358,1.08631,0.99654,1,0.995,0.88463,0,0,0,0,0.48989,17.0373,0.40496,0.30211,1.16903,0.0004754,0.0004754,0.0004754
79,205.562,0.4956,19.1987,0.36469,0.35545,1.0593,0.99725,1,0.995,0.88042,0,0,0,0,0.51683,17.0463,0.4074,0.29076,1.20521,0.0004556,0.0004556,0.0004556
80,208.096,0.50508,19.0688,0.35992,0.3618,1.07346,0.99729,1,0.995,0.87644,0,0,0,0,0.52311,17.0846,0.41095,0.28327,1.20832,0.0004358,0.0004358,0.0004358
81,210.612,0.50663,19.3131,0.36616,0.33789,1.06702,0.9973,1,0.995,0.88133,0,0,0,0,0.51457,17.1934,0.4131,0.28561,1.19068,0.000416,0.000416,0.000416
82,213.155,0.52796,19.3661,0.35913,0.36994,1.08016,0.99733,1,0.995,0.87819,0,0,0,0,0.51172,17.202,0.40378,0.2683,1.15423,0.0003962,0.0003962,0.0003962
83,215.668,0.49302,18.8423,0.36535,0.34139,1.05676,0.99732,1,0.995,0.8788,0,0,0,0,0.51116,17.0389,0.40618,0.29345,1.13447,0.0003764,0.0003764,0.0003764
84,218.212,0.50498,18.9293,0.35623,0.3507,1.06454,0.99732,1,0.995,0.87786,0,0,0,0,0.50305,17.0966,0.41146,0.27994,1.13005,0.0003566,0.0003566,0.0003566
85,220.728,0.49833,18.9946,0.35769,0.33566,1.06705,0.99737,1,0.995,0.89044,0,0,0,0,0.49589,16.9744,0.42075,0.2711,1.12984,0.0003368,0.0003368,0.0003368
86,223.267,0.47665,19.0967,0.36649,0.33675,1.0824,0.99741,1,0.995,0.89011,0,0,0,0,0.48292,16.9268,0.43152,0.27701,1.11182,0.000317,0.000317,0.000317
87,225.778,0.48894,18.669,0.35308,0.3425,1.07027,0.99744,1,0.995,0.90905,0,0,0,0,0.47367,16.9021,0.42322,0.28752,1.10291,0.0002972,0.0002972,0.0002972
88,228.31,0.48051,18.9422,0.36596,0.34855,1.07024,0.99741,1,0.995,0.90345,0,0,0,0,0.46299,16.788,0.41302,0.2709,1.09687,0.0002774,0.0002774,0.0002774
89,230.821,0.48721,18.6557,0.35388,0.34298,1.06067,0.99739,1,0.995,0.90644,0,0,0,0,0.46278,16.8936,0.40844,0.26605,1.09994,0.0002576,0.0002576,0.0002576
90,233.361,0.4615,19.117,0.35788,0.32974,1.04997,0.9972,1,0.995,0.89512,0,0,0,0,0.46578,16.9018,0.40068,0.26831,1.10306,0.0002378,0.0002378,0.0002378
91,237.452,0.37268,17.0816,0.36595,0.41872,1.04387,0.99738,1,0.995,0.89342,0,0,0,0,0.46886,16.841,0.39921,0.27243,1.10351,0.000218,0.000218,0.000218
92,240.003,0.35738,17.1325,0.35903,0.3445,1.01375,0.9974,1,0.995,0.88278,0,0,0,0,0.46819,16.9271,0.40115,0.27354,1.1016,0.0001982,0.0001982,0.0001982
93,242.514,0.34866,17.0072,0.37334,0.29443,1.02347,0.99738,1,0.995,0.89163,0,0,0,0,0.46084,16.9269,0.39462,0.26978,1.10104,0.0001784,0.0001784,0.0001784
94,245.049,0.3466,16.8969,0.35823,0.29812,1.03773,0.99732,1,0.995,0.88534,0,0,0,0,0.45892,16.8148,0.38599,0.26082,1.09345,0.0001586,0.0001586,0.0001586
95,247.556,0.30262,16.9175,0.3488,0.27111,0.99933,0.99728,1,0.995,0.89486,0,0,0,0,0.45225,16.9987,0.37381,0.25048,1.08526,0.0001388,0.0001388,0.0001388
96,250.08,0.34112,17.0411,0.34359,0.27956,0.99882,0.9973,1,0.995,0.91403,0,0,0,0,0.44993,16.8944,0.35444,0.24935,1.08566,0.000119,0.000119,0.000119
97,252.583,0.33133,16.8355,0.34481,0.29072,1.0203,0.99727,1,0.995,0.91997,0,0,0,0,0.45518,16.8229,0.34752,0.24877,1.09428,9.92e-05,9.92e-05,9.92e-05
98,255.146,0.34222,16.8643,0.34115,0.27822,1.00403,0.99728,1,0.995,0.898,0,0,0,0,0.46894,16.7929,0.34166,0.25308,1.11284,7.94e-05,7.94e-05,7.94e-05
99,257.692,0.32533,16.8595,0.33639,0.26924,1.03146,0.99729,1,0.995,0.89649,0,0,0,0,0.47317,16.7288,0.33921,0.25247,1.11933,5.96e-05,5.96e-05,5.96e-05
100,260.221,0.32331,16.6527,0.33795,0.26943,1.00251,0.99729,1,0.995,0.90052,0,0,0,0,0.46685,16.7432,0.3351,0.25363,1.11617,3.98e-05,3.98e-05,3.98e-05
