epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,11.2435,2.65195,11.6977,0.69822,3.36767,0.07718,34.9648,0.56735,0.36842,0.47183,0.19522,0,0,0,0,2.20704,11.9142,0.69328,1.84953,0.0875,0,0.00018,0.00018,0.00018
2,14.2184,1.58851,11.8126,0.71117,0.91038,0.04485,26.9162,0.99407,1,0.995,0.51618,0,0,0,0,1.70393,11.7754,0.68125,0.4653,0.07541,0,0.000376238,0.000376238,0.000376238
3,16.9148,1.38997,11.5549,0.72291,0.55145,0.03776,21.1222,1,0.99675,0.995,0.49588,0,0,0,0,1.85932,11.5606,0.66907,0.45484,0.07123,0,0.000568516,0.000568516,0.000568516
4,19.5668,1.34112,11.2758,0.71859,0.56177,0.0375,17.0801,0.99741,1,0.995,0.51799,0,0,0,0,1.70353,10.5506,0.73166,0.53031,0.06653,0,0.000756834,0.000756834,0.000756834
5,22.2406,1.36896,11.1073,0.69831,0.61339,0.03767,14.9719,0.79237,1,0.95646,0.31938,0,0,0,0,2.46829,11.115,0.71326,0.74463,0.09613,0,0.000941192,0.000941192,0.000941192
6,24.8733,1.3651,11.0245,0.6759,0.58736,0.03788,13.8778,0.99827,1,0.995,0.45046,0,0,0,0,1.82177,11.2884,0.7036,0.45735,0.07322,0,0.00112159,0.00112159,0.00112159
7,27.4861,1.39995,10.6589,0.65442,0.53,0.03743,12.1953,0.94706,0.94174,0.94723,0.46537,0,0,0,0,1.8533,10.5661,0.615,0.45947,0.0732,0,0.00129803,0.00129803,0.00129803
8,30.0964,1.56921,10.5822,0.64688,0.56532,0.0434,12.1253,0.85267,0.94737,0.91,0.48324,0,0,0,0,1.80738,10.782,0.58791,0.63456,0.06996,0,0.00147051,0.00147051,0.00147051
9,32.7068,1.45866,10.4576,0.64406,0.54713,0.03777,11.0418,0.94163,1,0.9925,0.54426,0,0,0,0,1.71192,9.57898,0.59854,0.49787,0.0681,0,0.00163902,0.00163902,0.00163902
10,35.3375,1.47043,10.5635,0.6361,0.54134,0.03881,11.3026,0.94334,1,0.995,0.49022,0,0,0,0,1.93656,11.3733,0.65841,0.50086,0.07276,0,0.00180358,0.00180358,0.00180358
11,37.9352,1.57426,10.4719,0.62874,0.59393,0.04324,11.1793,0.99699,1,0.995,0.51211,0,0,0,0,1.80021,10.7438,0.65177,0.57331,0.0725,0,0.001802,0.001802,0.001802
12,40.5377,1.45123,10.4191,0.63095,0.55233,0.03924,10.7818,0.99207,1,0.995,0.71778,0,0,0,0,1.07473,10.9821,0.62227,0.4682,0.04136,0,0.0017822,0.0017822,0.0017822
13,43.1403,1.30306,10.3434,0.62694,0.51046,0.03436,10.4461,0.99628,1,0.995,0.71029,0,0,0,0,1.08572,8.91395,0.61967,0.31712,0.04237,0,0.0017624,0.0017624,0.0017624
14,45.7457,1.33702,10.2893,0.61626,0.51012,0.03472,10.2201,0.94686,1,0.977,0.56523,0,0,0,0,1.48881,9.70447,0.68391,0.45449,0.06117,0,0.0017426,0.0017426,0.0017426
15,48.3329,1.31052,10.0312,0.60831,0.53224,0.03611,10.2748,0.94984,0.9967,0.9925,0.69072,0,0,0,0,1.08992,10.3466,0.66826,0.3237,0.04177,0,0.0017228,0.0017228,0.0017228
16,50.9327,1.25046,9.96141,0.60017,0.50716,0.03201,9.61549,0.99614,1,0.995,0.55964,0,0,0,0,1.48505,9.48634,0.59489,0.37501,0.06196,0,0.001703,0.001703,0.001703
17,53.5145,1.27754,9.87865,0.60606,0.52189,0.03323,9.25285,0.99856,1,0.995,0.61316,0,0,0,0,1.58123,9.71602,0.57944,0.3521,0.06775,0,0.0016832,0.0016832,0.0016832
18,56.1137,1.33989,9.89151,0.59357,0.49784,0.03502,9.6017,0.98989,1,0.995,0.7178,0,0,0,0,1.10472,9.51968,0.53767,0.28617,0.04312,0,0.0016634,0.0016634,0.0016634
19,58.7309,1.30466,9.68397,0.58641,0.52099,0.03342,9.09772,0.99628,1,0.995,0.69034,0,0,0,0,1.16607,9.36142,0.51242,0.26985,0.0453,0,0.0016436,0.0016436,0.0016436
