epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,4.17366,2.37379,93.5064,0.69674,1.88386,0.05092,28.6126,0.99734,1,0.995,0.57533,0,0,0,0,1.7072,92.6089,0.69813,0.36525,0.04898,0,0.00018,0.00018,0.00018
2,7.98459,1.99019,86.1389,0.7244,0.77549,0.03937,22.2691,0.99709,1,0.995,0.45888,0,0,0,0,1.9899,92.1981,0.67959,0.44466,0.06016,0,0.000379248,0.000379248,0.000379248
3,11.7443,1.88447,78.4971,0.71268,0.68135,0.03824,17.3566,0.99629,1,0.995,0.48028,0,0,0,0,1.92823,83.7657,0.62236,0.4089,0.05735,0,0.000577703,0.000577703,0.000577703
4,15.4678,1.9349,75.7278,0.68223,0.66144,0.04049,14.7121,0.99369,1,0.995,0.40205,0,0,0,0,2.08837,71.0274,0.48762,0.58765,0.06297,0,0.000775367,0.000775367,0.000775367
5,19.1815,2.03546,73.8281,0.62876,0.81805,0.04562,12.4133,0.94316,0.83031,0.83797,0.19432,0,0,0,0,2.9212,66.3879,0.36914,0.98698,0.11759,0,0.000972238,0.000972238,0.000972238
6,22.8884,1.87535,74.4342,0.61105,0.88917,0.03936,11.0216,0.94134,1,0.98786,0.34236,0,0,0,0,2.20697,65.6527,0.27215,1.03547,0.07185,0,0.00116832,0.00116832,0.00116832
7,26.5579,1.97172,69.6703,0.58861,0.93753,0.04181,10.1215,0.94406,1,0.96643,0.36359,0,0,0,0,2.09578,73.1228,0.22957,0.86078,0.06737,0,0.00136361,0.00136361,0.00136361
8,30.255,1.90949,66.0414,0.59525,0.92303,0.04287,9.364,0.78902,1,0.92619,0.36795,0.03763,0.05,0.00251,0.00025,1.98122,65.8054,0.22718,1.20067,0.06015,0,0.0015581,0.0015581,0.0015581
9,33.9492,1.79313,59.5321,0.57356,0.81757,0.03635,7.93531,0.82286,0.92956,0.965,0.42305,0,0,0,0,1.9042,73.6928,0.1847,1.13782,0.0564,0,0.0017518,0.0017518,0.0017518
10,37.6422,1.90138,64.4385,0.57442,0.81349,0.0394,8.30035,1,0.68371,0.88532,0.32682,0,0,0,0,2.21222,88.2417,0.16981,1.14214,0.07063,0,0.00194472,0.00194472,0.00194472
11,41.3127,1.98495,63.1455,0.56766,0.84478,0.04073,7.94314,0.67583,0.9,0.82104,0.23875,0,0,0,0,2.57867,81.5833,0.2208,1.21317,0.08359,0,0.0019604,0.0019604,0.0019604
12,44.9906,1.79577,55.1959,0.5609,0.7768,0.03698,7.46682,0.58424,0.85,0.69204,0.20263,0,0,0,0,2.48995,82.2331,0.2578,1.8156,0.0838,0,0.00195644,0.00195644,0.00195644
13,48.6587,1.84266,54.4808,0.54928,0.8181,0.03765,7.05522,0.7242,0.95,0.85541,0.24787,0,0,0,0,2.74234,61.5988,0.28424,0.96251,0.09222,0,0.00195248,0.00195248,0.00195248
14,52.373,1.78507,52.5876,0.54826,0.81001,0.03544,6.5441,0.67427,0.8,0.70613,0.32377,0.00213,0.05,0.00123,0.00012,1.59507,73.2336,0.42589,1.72653,0.04984,0,0.00194852,0.00194852,0.00194852
15,56.0384,1.8934,52.9605,0.54885,0.88261,0.04226,6.98844,0.72041,0.8,0.75707,0.22906,0,0,0,0,2.40792,80.4822,0.44179,1.27899,0.08446,0,0.00194456,0.00194456,0.00194456
16,59.7303,1.78811,55.1061,0.53288,0.84964,0.0362,6.78192,0.81382,0.95,0.89252,0.49296,0.03805,0.1,0.00555,0.00055,1.51319,61.0538,0.32614,1.19634,0.04413,0,0.0019406,0.0019406,0.0019406
17,63.3975,1.83105,57.1431,0.53418,0.83654,0.03602,6.57605,0.84333,0.8,0.8672,0.37651,0.18698,0.2,0.07339,0.00819,1.83705,52.9858,0.29681,1.85214,0.05669,0,0.00193664,0.00193664,0.00193664
18,67.0852,1.89743,50.8027,0.5461,0.84681,0.03996,6.14451,0.58609,0.85,0.62798,0.16738,0,0,0,0,2.7342,75.0849,0.30804,2.08162,0.10355,0,0.00193268,0.00193268,0.00193268
19,70.7581,1.9834,49.9966,0.52552,0.80156,0.04243,6.18854,0.84759,1,0.9609,0.49228,0.36614,0.5,0.28247,0.0638,1.63533,36.6031,0.29327,0.85447,0.04766,0,0.00192872,0.00192872,0.00192872
20,74.4282,1.81554,50.3023,0.53199,0.79291,0.03698,6.17055,0.86003,1,0.90872,0.34863,0.00439,0.05,0.00251,0.00025,2.24967,66.2801,0.39519,0.84355,0.07404,0,0.00192476,0.00192476,0.00192476
21,78.0998,1.82972,49.917,0.54095,0.82466,0.03972,6.07075,0.90982,0.95,0.95454,0.45184,0.04543,0.05,0.00621,0.00123,1.89396,65.8152,0.58142,0.7144,0.05651,0,0.0019208,0.0019208,0.0019208
22,81.7777,1.89852,47.0919,0.54737,0.86682,0.04243,5.88538,0.96738,0.9,0.97954,0.44789,0.18453,0.15,0.09727,0.01137,1.91495,56.1845,0.39831,0.94739,0.0602,0,0.00191684,0.00191684,0.00191684
23,85.4356,1.89808,47.93,0.5273,0.90035,0.04174,6.1337,0.81735,0.9,0.91447,0.41283,0.30809,0.15,0.11358,0.01996,1.9418,60.3694,0.42557,0.79949,0.06344,0,0.00191288,0.00191288,0.00191288
24,89.1247,1.76771,47.4634,0.52737,0.79287,0.03748,5.74953,0.99097,1,0.995,0.44013,0.58229,0.65,0.4107,0.06138,2.06099,35.7441,0.34586,0.70613,0.06546,0,0.00190892,0.00190892,0.00190892
25,92.8038,1.79264,43.8699,0.51072,0.75612,0.03813,5.38419,0.88348,0.9,0.97985,0.47509,0.57627,0.61243,0.51996,0.07453,1.90612,35.882,0.30576,0.79713,0.05668,0,0.00190496,0.00190496,0.00190496
26,96.4895,1.67731,40.8646,0.49391,0.70526,0.03555,4.91537,0.95001,0.95,0.99262,0.49454,0.60234,0.60614,0.53848,0.10227,1.846,34.5789,0.23768,0.59042,0.05625,0,0.001901,0.001901,0.001901
27,100.176,1.74114,40.1099,0.52078,0.78949,0.03723,5.03732,0.92811,0.95,0.98545,0.49061,0.67766,0.7,0.63692,0.18724,1.87825,30.3252,0.29784,0.57694,0.05844,0,0.00189704,0.00189704,0.00189704
28,103.884,1.6204,42.1073,0.51499,0.74978,0.03256,4.74824,0.86925,1,0.97848,0.47714,0.64712,0.75,0.62634,0.13631,1.81735,31.9565,0.36124,0.53819,0.05525,0,0.00189308,0.00189308,0.00189308
29,107.557,1.62764,42.134,0.48935,0.68742,0.03244,4.57679,0.94944,0.93945,0.95,0.52467,0.84885,0.84271,0.79666,0.19587,1.66625,29.7512,0.29847,0.66285,0.05104,0,0.00188912,0.00188912,0.00188912
30,111.273,1.69432,42.7568,0.4952,0.64731,0.03398,4.87241,0.94074,1,0.99262,0.58324,0.5498,0.48899,0.33092,0.05163,1.67666,37.9663,0.35598,0.43705,0.04877,0,0.00188516,0.00188516,0.00188516
31,114.937,1.63186,43.2763,0.52055,0.71716,0.03247,4.81588,0.93849,1,0.99262,0.46903,0.84346,0.9,0.81214,0.19753,1.9874,28.238,0.40575,0.60959,0.06044,0,0.0018812,0.0018812,0.0018812
32,118.634,1.86571,44.0344,0.51254,0.82769,0.03961,5.15187,0.93133,0.85,0.94492,0.51072,0.87429,0.8,0.81843,0.22676,1.71451,26.2853,0.34888,0.76353,0.05011,0,0.00187724,0.00187724,0.00187724
33,122.307,1.7554,40.4078,0.49711,0.75134,0.03703,4.78819,1,0.78946,0.90707,0.51658,0.93669,0.74024,0.82481,0.24682,1.58716,25.0697,0.2779,0.8073,0.04654,0,0.00187328,0.00187328,0.00187328
